K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.01,KAB. BANGKA,,,8,19,62,"3.016,847","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.01.01,,,,1Sungailiat,12,1,,
19.01.01.1001,,,,,1Sungailiat,,,
19.01.01.1002,,,,,2Sri Menanti,,,
19.01.01.1003,,,,,3Kudai,,,
19.01.01.1004,,,,,4Sinar Baru,,,
19.01.01.1005,,,,,5Kenanga,,,
19.01.01.1006,,,,,6Parit Padang,,,
19.01.01.2007,,,,,,1 Rebo,,
19.01.01.1008,,,,,7Sinar Jaya Jelutung,,,"Pemekaran sebagian wil. Kel.Sinar Baru, Perda No.11/2012"
19.01.01.1009,,,,,8Matras,,,"Pemekaran sebagian wil. Kel.Sinar Baru, Perda No.11/2012"
19.01.01.1010,,,,,9Jelitik,,,"Pemekaran sebagian wil. Kel.Sungai Liat, Perda No.11/2012"
19.01.01.1011,,,,,10Surya Timur,,,"Pemekaran sebagian wil. Kel.Sungai Liat, Perda No.11/2012"
19.01.01.1012,,,,,11Lubuk Kelik,,,"Pemekaran sebagian wil. Kel.Sungai Liat, Perda No.11/2012"
19.01.01.1013,,,,,12Bukit Betung,,,"Pemekaran sebagian wil. Kel.Sungai Liat, Perda No.11/2012"
19.01.02,,,,2Belinyu,7,5,,
19.01.02.1001,,,,,1Kuto Panji,,,
19.01.02.1002,,,,,2Air Jukung,,,
19.01.02.1003,,,,,3Bukit Ketok,,,
19.01.02.2004,,,,,,1 Gunung Muda,,
19.01.02.2005,,,,,,2 Gunung Pelawan,,
19.01.02.2006,,,,,,3 Riding Panjang,,
19.01.02.2007,,,,,,4 Lumut,,
19.01.02.2008,,,,,,5 Bintet,,
19.01.02.1009,,,,,4Remodong Indah,,,"Pemekaran sebagian wil Kel. Bukit Ketok, Perda No. 16/2015"
19.01.02.1010,,,,,5Air Asam,,,"Pemekaran sebagian wil Kel. Bukit Ketok, Perda No. 16/2015"
19.01.02.1011,,,,,6Mantung,,,"Pemekaran sebagian wil Kel. Air Jukung, Perda No. 16/2015"
19.01.02.1012,,,,,7Belinyu,,,"Pemekaran sebagian wil Kel. Kuto Panji, Perda No. 16/2015"
19.01.03,,,,3Merawang,-,10,,
19.01.03.2001,,,,,,1 Batu Rusa,,
19.01.03.2002,,,,,,2 Balun Ijuk,,
19.01.03.2003,,,,,,3 Riding Panjang,,
19.01.03.2004,,,,,,4 Jurung,,
19.01.03.2005,,,,,,5 Kimak,,
19.01.03.2006,,,,,,6 Pagarawan,,
19.01.03.2007,,,,,,7 Merawang,,
,,,,,,,,
