K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
36,BANTEN,,,,,,,
36.03,KAB. TANGERANG,,,29,28,246,"1.027,757","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
36.03.01,,,,1Balaraja,1,8,,
36.03.01.1001,,,,,1Balaraja,,,Menjadi Kel. Perda No. 3/2005
,,,,,,Benda,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.01.2003,,,,,,1 Cangkudu,,
,,,,,,Kaliasin,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.01.2005,,,,,,2 Talagasari,,
,,,,,,Merak,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
,,,,,,Bunar,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
,,,,,,Sukamulya,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.01.2009,,,,,,3 Tobat,,
36.03.01.2010,,,,,,4 Sentul,,
36.03.01.2011,,,,,,5 Gembong,,
,,,,,,Buniayu,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.01.2013,,,,,,6 Sukamurni,,
36.03.01.2014,,,,,,7 Saga,,
,,,,,,Parahu,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.01.2016,,,,,,8 Sentul Jaya,,
36.03.02,,,,2Jayanti,-,8,,
36.03.02.2001,,,,,,1 Pangkat,,
36.03.02.2002,,,,,,2 Pabuaran,,
,,,,,,Kubang,,"Menjadi wil. Kec. Sukamulya, Perda No. 20/2006"
36.03.02.2004,,,,,,3 Pasir Muncang,,
36.03.02.2005,,,,,,4 Sumur Bandung,,
36.03.02.2006,,,,,,5 Jayanti,,
36.03.02.2007,,,,,,6 Dangdeur,,
36.03.02.2008,,,,,,7 Cikande,,
36.03.02.2009,,,,,,8 Pasir Gintung,,
36.03.03,,,,3Tigaraksa,2,12,,
36.03.03.1001,,,,,1Tigaraksa,,,Menjadi Kel. Perda No. 3/2005
36.03.03.2002,,,,,,1 Pasir Bolang,,
36.03.03.2003,,,,,,2 Matagara,,
36.03.03.2004,,,,,,3 Pasir Nangka,,
36.03.03.2005,,,,,,4 Pete,,
36.03.03.2006,,,,,,5 Tegalsari,,
36.03.03.1007,,,,,2Kadu Agung,,,Menjadi Kel. Perda No. 3/2005
,,,,,,,,
