K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.02.2023,,,,,,8 Labuhan Tangga Hilir,,"Pemekaran sebagian Desa Labuhan Tangga Besar, Perda No.1/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.2024,,,,,,9 Bagan Punak Meranti,,"Pemekaran sebagian Desa Bagan Punak, Perda No.1/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.2025,,,,,,10 Bagan Punak Pesisir,,"Pemekaran sebagian Desa Bagan Punak, Perda No.1/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03,,,,3Tanah Putih,3,14,,
14.07.03.2001,,,,,,1 Ujung Tanjung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2002,,,,,,2 Rantau Bais,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Sekapas,,"Menjadi wil. Kec. Rantau Kopar, Perda No. 1/2005"
,,,,,,Rantau Kopar,,"Menjadi wil. Kec. Rantau Kopar, Perda No. 1/2005"
14.07.03.2005,,,,,,3 Sekeladi,,
14.07.03.2006,,,,,,4 Teluk Mega,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.1007,,,,,1Sedinginan,,,
14.07.03.2008,,,,,,5 Putat,,
14.07.03.2009,,,,,,6 Sintong,,
14.07.03.1010,,,,,2Banjar XII,,,
14.07.03.2011,,,,,,7 Mumugo,,"Pemekaran sebagian Desa Rantau Bais, Perda No. 16/2009, PMD"
14.07.03.2012,,,,,,8 Teluk Berembun,,"Pemekaran sebagian Desa Rantau Bais, Perda No.16/2009, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2013,,,,,,9 Menggala Sakti,,"Pemekaran sebagian Desa Sekeladi, Perda No.16/2009, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2014,,,,,,10 Sekeladi Hilir,,"Pemekaran sebagian Desa Sekeladi, Perda No. 16/2009, Perbaikan
nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data Nama dan
Kode Desa tgl 23 Juni 2016"
,,,,,,,,
