K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64.03.09.2001,,,,,,1 Tumbit Melayu,,
64.03.09.1002,,,,,1Teluk Bayur,,,
64.03.09.1003,,,,,2Rinding,,,
64.03.09.2004,,,,,,2 Labanan Jaya,,
64.03.09.2005,,,,,,3 Labanan Makmur,,
64.03.09.2006,,,,,,4 Labanan Makarti,,
64.03.10,,,,10Tabalar,-,6,,
,,,,,,Biantan Bapinang,,Menjadi wil. Kec. Biatan
64.03.10.2002,,,,,,1 Tabalar Muara,,
64.03.10.2003,,,,,,2 Tubaan,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.10.2004,,,,,,3 Tabalar Ulu,,
64.03.10.2005,,,,,,4 Semurut,,
64.03.10.2006,,,,,,5 Buyung-Buyung,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.10.2007,,,,,,6 Harapan Maju,,
,,,,,,Biatan Baru,,Menjadi wil. Kec. Biatan
,,,,,,Bukit Makmur Jaya,,Menjadi wil. Kec. Biatan
64.03.11,,,,11Maratua,-,4,,
64.03.11.2001,,,,,,1 Bohe Silian,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.11.2002,,,,,,2 Payung-Payung,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.11.2003,,,,,,3 Teluk Alulu,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.11.2004,,,,,,4 Teluk Harapan,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.12,,,,12Batu Putih,-,7,,
64.03.12.2001,,,,,,1 Tembudan,,
64.03.12.2002,,,,,,2 Kayu Indah,,
64.03.12.2003,,,,,,3 Batu Putih,,
64.03.12.2004,,,,,,4 Lobang Kelatak,,
64.03.12.2005,,,,,,5 Ampen Medang,,
64.03.12.2006,,,,,,6 Balikukup,,
64.03.12.2007,,,,,,7 Sumber Agung,,
64.03.13,,,,13Biatan,-,8,,
64.03.13.2001,,,,,,1 Biatan Ulu,,Semula wil. Kec. Taliyasan
64.03.13.2002,,,,,,2 Biatan Ilir,,Semula wil. Kec. Taliyasan
64.03.13.2003,,,,,,3 Karangan,,Semula wil. Kec. Taliyasan
64.03.13.2004,,,,,,4 Biatan Lempake,,Semula wil. Kec. Taliyasan
64.03.13.2005,,,,,,5 Manunggal Jaya,,Semula wil. Kec. Taliyasan
64.03.13.2006,,,,,,6 Biatan Bapinang,,Semula wil. Kec. Tabalar
64.03.13.2007,,,,,,7 Biatan Baru,,Semula wil. Kec. Tabalar
64.03.13.2008,,,,,,8 Bukit Makmur Jaya,,Semula wil. Kec. Tabalar
