Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
31.01.40077,Pulau Pari,,"05°51'28.46"" S 106°37'08.09"" T",BP
31.01.40078,Pulau Payung Besar,,"05°49'17.48"" S 106°33'15.24"" T",BP
31.01.40079,Pulau Payung Kecil,,"05°48'51.26"" S 106°32'58.82"" T",TBP
31.01.40080,Pulau Pelangi,,"05°35'09.86"" S 106°35'25.92"" T",TBP
31.01.40081,Pulau Pemagaran,,"05°38'06.57"" S 106°34'47.97"" T",TBP
31.01.40082,Pulau Penjaliran Barat,,"05°27'47.85"" S 106°33'18.67"" T",TBP
31.01.40083,Pulau Penjaliran Timur,,"05°27'27.61"" S 106°34'07.71"" T",TBP
31.01.40084,Pulau Perak,,"05°34'57.84"" S 106°34'08.20"" T",TBP
31.01.40085,Pulau Peteloran Besar,,"05°27'48.01"" S 106°32'43.50"" T",TBP
31.01.40086,Pulau Peteloran Kecil,,"05°27'09.43"" S 106°33'52.31"" T",TBP
31.01.40087,Pulau Pramuka,,"05°44'45.04"" S 106°36'50.06"" T",BP
31.01.40088,Pulau Puteri Gundul,,"05°35'53.75"" S 106°33'09.46"" T",TBP
31.01.40089,Pulau Putri Barat,,"05°35'39.54"" S 106°33'34.63"" T",TBP
31.01.40090,Pulau Putri Timur,,"05°35'33.30"" S 106°34'06.58"" T",TBP
31.01.40091,Pulau Rambut,,"05°58'27.45"" S 106°41'32.42"" T",TBP
31.01.40092,Pulau Rengit,,"05°29'35.55"" S 106°34'40.17"" T",TBP
31.01.40093,Pulau Sabira,,"05°12'16.92"" S 106°27'38.82"" T",BP
31.01.40094,Pulau Saktu,,"05°33'12.28"" S 106°32'34.53"" T",TBP
31.01.40095,Pulau Sebaru Besar,,"05°30'07.07"" S 106°32'57.31"" T",TBP
31.01.40096,Pulau Sebaru Kecil,,"05°30'46.96"" S 106°32'07.91"" T",TBP
31.01.40097,Pulau Sekati,,"05°45'34.77"" S 106°36'27.51"" T",TBP
31.01.40098,Pulau Semak Daun,,"05°43'47.56"" S 106°34'15.90"" T",TBP
31.01.40099,Pulau Semut,,"05°34'00.32"" S 106°33'57.17"" T",TBP
31.01.40100,Pulau Semut Besar,,"05°34'18.89"" S 106°33'27.60"" T",BP
31.01.40101,Pulau Semut Kecil,,"05°40'09.01"" S 106°33'36.75"" T",TBP
31.01.40102,Pulau Sepa Barat,,"05°34'32.71"" S 106°34'51.45"" T",TBP
31.01.40103,Pulau Sepa Timur,,"05°34'13.72"" S 106°35'05.13"" T",TBP
31.01.40104,Pulau Tengah,,"05°51'29.08"" S 106°36'19.08"" T",TBP
31.01.40105,Pulau Tidung Besar,,"05°47'49.31"" S 106°29'36.42"" T",BP
31.01.40106,Pulau Tidung Kecil,,"05°48'12.20"" S 106°31'23.13"" T",TBP
31.01.40107,Pulau Tikus,,"05°51'44.63"" S 106°34'58.42"" T",TBP
31.01.40108,Pulau Tondan Timur,,"05°34'48.41"" S 106°35'40.48"" T",TBP
31.01.40109,Pulau Tongkeng,,"05°35'31.08"" S 106°32'34.52"" T",TBP
31.01.40110,Pulau Untung Jawa,,"05°58'38.53"" S 106°42'25.02"" T",TBP
31.01.40111,Pulau Yu Besar,,"05°33'00.53"" S 106°31'10.65"" T",TBP
31.01.40112,Pulau Yu Kecil,,"05°32'59.74"" S 106°31'41.97"" T",TBP
31.72,KOTA ADM. JAKARTA UTARA,1,,
31.72.40001,Pulau Pondok Dayung,,"06°05'52.59"" S 106°52'38.42"" T",BP
