K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.05,KAB. BLITAR,,,22,28,220,"1.745,156","Pemindahan Ibukota PP No. 3/2010 .
Luas Wilayah Indikatif, PBW, sesuai Surat Badan Informasi
Geospasial No. B-8.31/PBW-BIG/IGD.04.04/6/2021 Tanggal 8 Juni
2021"
35.05.01,,,,1Wonodadi,-,11,,
35.05.01.2001,,,,,,1 Jaten,,
35.05.01.2002,,,,,,2 Salam,,
35.05.01.2003,,,,,,3 Rejosari,,
35.05.01.2004,,,,,,4 Kaliboto,,
35.05.01.2005,,,,,,5 Wonodadi,,
35.05.01.2006,,,,,,6 Tawangrejo,,
35.05.01.2007,,,,,,7 Kebonagung,,
35.05.01.2008,,,,,,8 Pikatan,,
35.05.01.2009,,,,,,9 Gandekan,,
35.05.01.2010,,,,,,10 Kunir,,
35.05.01.2011,,,,,,11 Kolomayan,,
35.05.02,,,,2Udanawu,-,12,,
35.05.02.2001,,,,,,1 Jati,,
35.05.02.2002,,,,,,2 Temenggungan,,
35.05.02.2003,,,,,,3 Besuki,,
35.05.02.2004,,,,,,4 Tunjung,,
35.05.02.2005,,,,,,5 Bakung,,
35.05.02.2006,,,,,,6 Mangunan,,
35.05.02.2007,,,,,,7 Karanggondang,,
35.05.02.2008,,,,,,8 Ringinanom,,
35.05.02.2009,,,,,,9 Sukorejo,,
35.05.02.2010,,,,,,10 Slemanan,,
35.05.02.2011,,,,,,11 Sumbersari,,
35.05.02.2012,,,,,,12 Bendorejo,,
35.05.03,,,,3Srengat,4,12,,
35.05.03.2001,,,,,,1 Karanggayam,,
35.05.03.2002,,,,,,2 Dermojayan,,
35.05.03.2003,,,,,,3 Kerjen,,
35.05.03.1004,,,,,1Togogan,,,
35.05.03.2005,,,,,,4 Pakisrejo,,
35.05.03.2006,,,,,,5 Purwokerto,,
35.05.03.1007,,,,,2Srengat,,,
,,,,,,,,
