K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.01.11,,,,11Kurik,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.11.2001,,,,,,1 Harapan Makmur,,
93.01.11.2002,,,,,,2 Kurik,,
93.01.11.2003,,,,,,3 Telaga Sari,,
93.01.11.2004,,,,,,4 Sumber Rejeki,,
93.01.11.2005,,,,,,5 Jaya Makmur,,
93.01.11.2006,,,,,,6 Sumber Mulya,,
93.01.11.2007,,,,,,7 Kaliki,,
93.01.11.2008,,,,,,8 Ivimahad,,
93.01.11.2009,,,,,,9 Salor Indah,,
93.01.11.2010,,,,,,10 Candra Jaya,,
93.01.11.2011,,,,,,11 Wonorejo,,
93.01.11.2012,,,,,,12 Anum Bob,,"Perbaikan nama desa/kampung semula Anumbob menjadi Anum Bob,
sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.11.2013,,,,,,13 Wapeko,,
93.01.12,,,,12Naukenjerai,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.12.2001,,,,,,1 Kuler,,
93.01.12.2002,,,,,,2 Onggaya,,
93.01.12.2003,,,,,,3 Tomer,,
93.01.12.2004,,,,,,4 Tomerau,,
93.01.12.2005,,,,,,5 Kondo,,
93.01.13,,,,13Animha,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.13.2001,,,,,,1 Koa,,
93.01.13.2002,,,,,,2 Baad,,
93.01.13.2003,,,,,,3 Senegi,,
93.01.13.2004,,,,,,4 Wayau,,
93.01.13.2005,,,,,,5 Kaisah,,
93.01.14,,,,14Malind,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.14.2001,,,,,,1 Kumbe,,
93.01.14.2002,,,,,,2 Onggari,,
93.01.14.2003,,,,,,3 Rawa Sari,,"Perbaikan nama desa/kampung semula Rawasari menjadi Rawa Sari,
sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.14.2004,,,,,,4 Padang Raharja,,
93.01.14.2005,,,,,,5 Kaiburse,,
93.01.14.2006,,,,,,6 Domande,,
,,,,,,,,
