K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.17,KAB. BENER MERIAH,,,10,0,232,"1.907,399","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.17.01,,,,1Pintu Rime Gayo,-,23,,
11.17.01.2001,,,,,,1 Blang Rakal,,
11.17.01.2002,,,,,,2 Negeri Antara,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.01.2003,,,,,,3 Alur Cincin,,
11.17.01.2004,,,,,,4 Pantan Sinaku,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.01.2005,,,,,,5 Bintang Berangun,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.01.2006,,,,,,6 Taman Firdaus,,
11.17.01.2007,,,,,,7 Uning Mas,,
11.17.01.2008,,,,,,8 Perdamaian,,
11.17.01.2009,,,,,,9 Ulu Naron,,
11.17.01.2010,,,,,,10 Pantan Lah,,
11.17.01.2011,,,,,,11 Pancar Jelobok,,
11.17.01.2012,,,,,,12 Alur Gading,,
11.17.01.2013,,,,,,13 Rime Raya,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.01.2014,,,,,,14 Singah Mulo,,
11.17.01.2015,,,,,,15 Simpang Lancang,,
11.17.01.2016,,,,,,16 Wih Porak,,
11.17.01.2017,,,,,,17 Bener Meriah,,
11.17.01.2018,,,,,,18 Musara 58,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.17.01.2019,,,,,,19 Musara Pakat,,
11.17.01.2020,,,,,,20 Rata Ara,,
11.17.01.2021,,,,,,21 Gemasih,,
11.17.01.2022,,,,,,22 Pulo Intan,,
11.17.01.2023,,,,,,23 Blang Ara,,
11.17.02,,,,2Permata,-,27,,
11.17.02.2001,,,,,,1 Bener Pepanyi,,
11.17.02.2002,,,,,,2 Bintang Bener,,
11.17.02.2003,,,,,,3 Bintang Permata,,
11.17.02.2004,,,,,,4 Buntul Peteri,,
11.17.02.2005,,,,,,5 Darul Aman,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,,,
