K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.03.22.2002,,,,,,2 Cempeudak,,Semula wil. Kec. Nurussalam
11.03.22.2003,,,,,,3 Buket Tufah,,Semula wil. Kec. Nurussalam
11.03.22.2004,,,,,,4 Tunong Ulee Gajah,,Semula wil. Kec. Nurussalam
11.03.22.2005,,,,,,5 Keudondong,,Semula wil. Kec. Nurussalam
11.03.22.2006,,,,,,6 Seuneubok Panton,,Semula wil. Kec. Nurussalam
11.03.22.2007,,,,,,7 Buket Teumpeun,,Semula wil. Kec. Nurussalam
11.03.22.2008,,,,,,8 Keude Blang,,Semula wil. Kec. Nurussalam
11.03.22.2009,,,,,,9 Paya Kruep,,Semula wil. Kec. Nurussalam
11.03.22.2010,,,,,,10 Tunong Paya Kruep,,Semula wil. Kec. Nurussalam
11.03.22.2011,,,,,,11 Alue Siwah,,Semula wil. Kec. Nurussalam
11.03.23,,,,23Idi Timur,-,13,,Qanun No. 5/2007
11.03.23.2001,,,,,,1 Keutapang Dua,,Semula wil. Kec Idi Rayeuk
11.03.23.2002,,,,,,2 Matang Rayeuk PP,,"Semula wil. Kec Idi Rayeuk, Perbaikan nama sesuai Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.03.23.2003,,,,,,3 Meunasah Jeumpa,,Semula wil. Kec Idi Rayeuk
11.03.23.2004,,,,,,4 Lhok Asahan,,Semula wil. Kec Idi Rayeuk
11.03.23.2005,,,,,,5 Tualang Dalam,,Semula wil. Kec Idi Rayeuk
11.03.23.2006,,,,,,6 Seuneubok Kuyun,,Semula wil. Kec Idi Rayeuk
11.03.23.2007,,,,,,7 Ulee Glee,,Semula wil. Kec Idi Rayeuk
11.03.23.2008,,,,,,8 Seuneubok Barat,,Semula wil. Kec Idi Rayeuk
11.03.23.2009,,,,,,9 Seuneubok Teungoh,,Semula wil. Kec Idi Rayeuk
11.03.23.2010,,,,,,10 Seuneubok Timu,,"Semula wil. Kec Idi Rayeuk, Perbaikan nama sesuai Surat Pem Aceh
No. 146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama
Desa/Gampong di Aceh"
11.03.23.2011,,,,,,11 Matang Bungong,,Semula wil. Kec Idi Rayeuk
11.03.23.2012,,,,,,12 Matang Rayeuk SMK,,"Semula wil. Kec. Idi Rayeuk, Perbaikan nama sesuai Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.03.23.2013,,,,,,13 Seuneubok Dalam,,Semula wil. Kec Idi Rayeuk
11.03.24,,,,24Peunaron,-,5,,Qanun No. 5/2007
11.03.24.2001,,,,,,1 Arul Pinang,,Semula wil. Kec Serbajadi
11.03.24.2002,,,,,,2 Peunaron Baru,,Semula wil. Kec Serbajadi
11.03.24.2003,,,,,,3 Peunaron Lama,,Semula wil. Kec Serbajadi
11.03.24.2004,,,,,,4 Bukit Tiga,,Semula wil. Kec Serbajadi
,,,,,,Sumber Mulya,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
11.03.24.2006,,,,,,5 Sri Mulya,,Semula wil. Kec Serbajadi
