K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Tu Pante Raja,,
,,,,,,Hagu,,
,,,,,,Muka Blang,,
,,,,,,Lhok Puuk,,
,,,,,,Mesj. P. Raja Timur,,
,,,,,,Teungoh,,
,,,,,,Tunong,,
,,,,,,Peurade,,
,,,,,,Reudeup/Peud. Brh,,
11.07.27,,,,21Mane,-,4,,
11.07.27.2001,,,,,,1 Lutueng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.27.2002,,,,,,2 Blang Dalam,,
11.07.27.2003,,,,,,3 Mane,,
11.07.27.2004,,,,,,4 Turue Cut,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,Jangka Buya,,,,"Menjadi wil. Kab. Pidie Jaya, UU No. 7 / 2007"
,,,,,,Muko Jurong,,
,,,,,,Kuta Baroh,,
,,,,,,Muko Meugit,,
,,,,,,Kiran Dayah,,
,,,,,,Kiran Baroh,,
,,,,,,"Kiran Meunasah
Paya",,
,,,,,,"Kiran Meunasah
Lueng",,
,,,,,,"K. Mns.
Beureumbang",,
,,,,,,Meunasah Mee,,
,,,,,,Meunasah Kumbang,,
,,,,,,Meunasah Krueng,,
,,,,,,Buket Teungoh,,
,,,,,,Reulue Mangat,,
,,,,,,Gampong Cot,,
,,,,,,Jurong Binje,,
,,,,,,Jurong Teungoh,,
,,,,,,Jurong Ara,,
,,,,,,Keude Jangka Buya,,
11.07.29,,,,22Glumpang Baro,-,21,,
11.07.29.2001,,,,,,1 U. Bungkok,,
,,,,,,,,
