K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82.72.03,,,,3Oba,1,12,,
82.72.03.2001,,,,,,1 Woda,,
82.72.03.2002,,,,,,2 Gita,,
82.72.03.2003,,,,,,3 Toseho,,
82.72.03.1004,,,,,1Payahe,,,Menjadi Kel. Perda No. 15/2007
82.72.03.2005,,,,,,4 Kususinopa,,
,,,,,,Maidi,,"Menjadi wil. Kec. Oba Selatan, Perda No. 14/2007"
,,,,,,Lifofa,,"Menjadi wil. Kec. Oba Selatan, Perda No. 14/2007"
82.72.03.2008,,,,,,5 Bale,,Perda No. 16/2007
82.72.03.2009,,,,,,6 Koli,,Perda No. 16/2007
82.72.03.2010,,,,,,7 Kosa,,Perda No. 16/2007
82.72.03.2011,,,,,,8 Tului,,Perda No. 16/2007. Perubahan Nama Desa Semula Tului Talagamori.
82.72.03.2012,,,,,,9 Todapa,,"Pemekaran wil Desa Gita Raja, Perda No 11/2012
Perbaikan nama desa semula Todopa menjadi Todapa sesuai Perda
Kota Tidore Kepulauan No.11/2012."
82.72.03.2013,,,,,,10 Talasi,,"Pemekaran wil Desa Gita Raja, Perda No 11/2012"
82.72.03.2014,,,,,,11 Sigela Yef,,"Pemekaran wil Desa Kususinopa, Perda No 11/2012"
82.72.03.2015,,,,,,12 Talagamori,,"Pemekaran wil Desa Tului Talagamori, Perda No 11/2012"
82.72.04,,,,4Tidore Selatan,6,2,,
82.72.04.1001,,,,,1Toloa,,,
82.72.04.1002,,,,,2Dokiri,,,
82.72.04.1003,,,,,3Tuguiha,,,
82.72.04.1004,,,,,4Tomalou,,,
82.72.04.1005,,,,,5Gurabati,,,
82.72.04.1006,,,,,6Tongowai,,,
82.72.04.2007,,,,,,1 Mare Kofo,,
82.72.04.2008,,,,,,2 Mare Gam,,
82.72.05,,,,5Tidore Utara,10,4,,
82.72.05.1001,,,,,1Rum,,,
82.72.05.1002,,,,,2Fobaharu,,,
82.72.05.1003,,,,,3Jaya,,,
82.72.05.1004,,,,,4Ome,,,
82.72.05.1005,,,,,5Mareku,,,
82.72.05.1006,,,,,6Afa Afa,,,
82.72.05.2007,,,,,,1 Maitara,,
82.72.05.1008,,,,,7Bobo,,,Menjadi Kel. Perda No. 15/2007
82.72.05.1009,,,,,8Gubu Kusuma,,,Perda No. 16/2007
82.72.05.1010,,,,,9Sirongo Folaraha,,,Perda No. 16/2007
82.72.05.1011,,,,,10Rum Balibunga,,,Perda No. 16/2007
82.72.05.2012,,,,,,2 Maitara Selatan,,Perda No. 16/2007
,,,,,,,,
