K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.02,KAB. BULUKUMBA,,,10,27,109,"1.175,528","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.02.01,,,,1Gantarang,3,18,,"Perbaikan nama kec. semula Gantorang menjadi Gantarang, sesuai:
UU No. 29 Tahun 1959; dan
Surat Sekda Kab. Bulukumba No. 140/709/Pem tgl 19 April 2022."
73.02.01.1001,,,,,1Matekko,,,
73.02.01.1002,,,,,2Jalanjang,,,
73.02.01.1003,,,,,3Mario Rennu,,,
73.02.01.2004,,,,,,1 Bialo,,
73.02.01.2005,,,,,,2 Bontomacinna,,"Koreksi nama 'Bonto Macinna' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.02.01.2006,,,,,,3 Gattareng,,
73.02.01.2007,,,,,,4 Dampang,,
73.02.01.2008,,,,,,5 Bontosunggu,,"Koreksi nama 'Bonto Sunggu' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.02.01.2009,,,,,,6 Palambarae,,"Koreksi nama 'Palang Barae' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.02.01.2010,,,,,,7 Bontonyeleng,,"Koreksi nama 'Bonto Nyeleng' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.02.01.2011,,,,,,8 Benteng Malewang,,"Koreksi nama 'Benteng Melawang' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
73.02.01.2012,,,,,,9 Padang,,
73.02.01.2013,,,,,,10 Bontoraja,,"Koreksi nama 'Bonto Raja' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.02.01.2014,,,,,,11 Paenre Lompoe,,"Koreksi nama 'Paenre Lampoe' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.02.01.2015,,,,,,12 Benteng Gattareng,,
73.02.01.2016,,,,,,13 Bukit Harapan,,
73.02.01.2017,,,,,,14 Polewali,,
73.02.01.2018,,,,,,15 Bontomasila,,"Koreksi nama 'Bonto Masila' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.02.01.2019,,,,,,16 Barombong,,
73.02.01.2020,,,,,,17 Bukit Tinggi,,
73.02.01.2021,,,,,,18 Taccorong,,"Pemekaran sebagian Desa Polewali, Perda No. 9/2010"
73.02.02,,,,2Ujung Bulu,9,-,,
73.02.02.1001,,,,,1Tanah Kongkong,,,
73.02.02.1002,,,,,2Bentengnge,,,
73.02.02.1003,,,,,3Terang Terang,,,
73.02.02.1004,,,,,4Kalumeme,,,
73.02.02.1005,,,,,5Bintarore,,,
73.02.02.1006,,,,,6Kasimpureng,,,
