K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.71.05.2007,,,,,,7 Suka Damai,,"Perbaikan nama desa semula Sukadamai menjadi Suka Damai, sesuai:
Qanun No. 8 Tahun 2000; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.71.05.2008,,,,,,8 Lamdom,,
11.71.05.2009,,,,,,9 Lampaloh,,
11.71.06,,,,6Kuta Raja,-,6,,
11.71.06.2001,,,,,,1 Keudah,,
11.71.06.2002,,,,,,2 Peulanggahan,,
11.71.06.2003,,,,,,3 Merduati,,
11.71.06.2004,,,,,,4 Lampaseh Kota,,
11.71.06.2005,,,,,,5 Gampong Pande,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.06.2006,,,,,,6 Gampong Jawa,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.07,,,,7Banda Raya,-,10,,
11.71.07.2001,,,,,,1 Geuceu Komplek,,
11.71.07.2002,,,,,,2 Lamlagang,,
11.71.07.2003,,,,,,3 Geuceu Iniem,,
11.71.07.2004,,,,,,4 Geuceu Kayee Jato,,
11.71.07.2005,,,,,,5 Lam Ara,,
11.71.07.2006,,,,,,6 Lhong Raya,,
11.71.07.2007,,,,,,7 Mibo,,
11.71.07.2008,,,,,,8 Peunyerat,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.07.2009,,,,,,9 Lhong Cut,,
11.71.07.2010,,,,,,10 Lampeuot,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perbaikan nama desa semula Lampeout menjadi Lampeuot, sesuai:
Qanun No. 8 Tahun 2000; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.71.08,,,,8Jaya Baru,-,9,,
11.71.08.2001,,,,,,1 Punge Blang Cut,,
11.71.08.2002,,,,,,2 Bitai,,
11.71.08.2003,,,,,,3 Lamjamee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.08.2004,,,,,,4 Ulee Pata,,
11.71.08.2005,,,,,,5 Lampoh Daya,,
11.71.08.2006,,,,,,6 Emperom,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
