K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52.02.03.2004,,,,,,4 Mantang,,
52.02.03.2005,,,,,,5 Aik Darek,,
52.02.03.2006,,,,,,6 Tampak Siring,,
52.02.03.2007,,,,,,7 Barabali,,
52.02.03.2008,,,,,,8 Beber,,
52.02.03.2009,,,,,,9 Pagutan,,
52.02.03.2010,,,,,,10 Mekar Bersatu,,"Perda No. 2/2010, Pemekaran dari sebagian wil. Desa Aik Darek"
52.02.03.2011,,,,,,11 Lendang Tampel,,"Pemekaran dari Desa Beber ; Perda Kab. Lombok Tengah No. 8 Tahun
2022 tentang Pembentukan Desa Lendang Tampel Kecamatan
Batukliang Kabupaten Lombok Tengah"
52.02.04,,,,4Pujut,-,18,,
52.02.04.2001,,,,,,1 Sengkol,,
52.02.04.2002,,,,,,2 Segala Anyar,,
52.02.04.2003,,,,,,3 Sukadana,,
52.02.04.2004,,,,,,4 Teruwai,,
52.02.04.2005,,,,,,5 Pengengat,,
52.02.04.2006,,,,,,6 Kawo,,
52.02.04.2007,,,,,,7 Gapura,,
52.02.04.2008,,,,,,8 Rembitan,,
52.02.04.2009,,,,,,9 Kuta,,
52.02.04.2010,,,,,,10 Pengembur,,
52.02.04.2011,,,,,,11 Tumpak,,
52.02.04.2012,,,,,,12 Mertak,,
52.02.04.2013,,,,,,13 Prabu,,
52.02.04.2014,,,,,,14 Tanak Awu,,
52.02.04.2015,,,,,,15 Ketara,,
52.02.04.2016,,,,,,16 Bangket Parak,,"Perda No. 8/2010, Pemekaran dari sebagian wil. Desa Teruwai"
52.02.04.2017,,,,,,17 Dadap,,"Pemekaran dari Desa Pengengat; Perda Kab. Lombok Tengah No. 19
Tahun 2022 tentang Pembentukan DesaDadap Kecamatan Pujut
Kabupaten Lombok Tengah"
52.02.04.2018,,,,,,18 Kerame Jati,,"Pemekaran dari Desa Pengembur ; Perda Kab. Lombok Tengah No. 10
Tahun 2022 tentang Pembentukan Desa Kerame Jati Kecamatan Pujut
Kabupaten Lombok Tengah"
52.02.05,,,,5Praya Barat,-,10,,
52.02.05.2001,,,,,,1 Bonder,,
52.02.05.2002,,,,,,2 Banyu Urip,,
52.02.05.2003,,,,,,3 Mangkung,,
52.02.05.2004,,,,,,4 Kateng,,
52.02.05.2005,,,,,,5 Setanggor,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.05.2006,,,,,,6 Penujak,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
,,,,,,,,
