NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,13.10.08,8 Tiumang,,,,,,4,,,
,13.10.09,9 Padang Laweh,,,,,,4,,,
,13.10.10,10 Asam Jujuhan,,,,,,5,,,
,13.10.11,11 Koto Besar,,,,,,7,,,
,13.11,11 KAB. SOLOK SELATAN,Padang Aro,,,7,0,39,3.282,182.181,"Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,13.11.01,1 Sangir,,,,,,4,,,
,13.11.02,2 Sungai Pagu,,,,,,11,,,
,13.11.03,3 Koto Parik Gadang Diateh,,,,,,4,,,
,13.11.04,4 Sangir Jujuan,,,,,,5,,,
,13.11.05,5 Sangir Batang Hari,,,,,,7,,,
,13.11.06,6 Pauh Duo,,,,,,4,,,Perda No. 3/2007
,13.11.07,7 Sangir Balai Janggo,,,,,,4,,,Perda No. 4/2007
,13.12,12 KAB. PASAMAN BARAT,Simpang Empat,,,11,0,90,3.853,437.512,"Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,13.12.01,1 Sungai Beremas,,,,,,1,,,"perbaikan nama dari Sungaiberemas menjadi Sungai Beremas,surat
Gubernur Sumatera Barat No 120/223/PEM-2021 tgl 19 April
2021,surat Bupati Pasaman No 130/133/PEM 2021 tgl 31 Maret
2021,Perda Kab Pasaman Barat No 21 Tahun 2016"
,13.12.02,2 Lembah Melintang,,,,,,9,,,
,13.12.03,3 Pasaman,,,,,,16,,,
,13.12.04,4 Talamau,,,,,,7,,,
,13.12.05,5 Kinali,,,,,,17,,,
,13.12.06,6 Gunung Tuleh,,,,,,7,,,"perbaikan nama dari Gunungtuleh menjadi Gunung Tuleh,surat
Gubernur Sumatera Barat No 120/223/PEM-2021 tgl 19 April
2021,surat Bupati Pasaman No 130/133/PEM 2021 tgl 31 Maret
2021,Perda Kab Pasaman Barat No 21 Tahun 2016"
,13.12.07,7 Ranah Batahan,,,,,,7,,,"perbaikan nama dari Ranahbatahan menjadi Ranah Batahan,surat
Gubernur Sumatera Barat No 120/223/PEM-2021 tgl 19 April
2021,surat Bupati Pasaman No 130/133/PEM 2021 tgl 31 Maret
2021,Perda Kab Pasaman Barat No 21 Tahun 2016"
,13.12.08,8 Koto Balingka,,,,,,6,,,
,13.12.09,9 Sungai Aur,,,,,,7,,,"perbaikan nama dari Sungaiaur menjadi Sungai Aur,surat Gubernur
Sumatera Barat No 120/223/PEM-2021 tgl 19 April 2021,surat Bupati
Pasaman No 130/133/PEM 2021 tgl 31 Maret 2021,Perda Kab
Pasaman Barat No 21 Tahun 2016"
,13.12.10,10 Luhak Nan Duo,,,,,,9,,,
