K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.01.04.1004,,,,,2Sitonong Bangun,,,Peningkatan Status Menjadi Kelurahan Perda 10/2009
12.01.04.2005,,,,,,3 Toga Basir,,
12.01.04.2006,,,,,,4 Parjalihotan Baru,,
12.01.04.1007,,,,,3Pinangbaru,,,
12.01.04.2008,,,,,,5 Danau Pandan,,Perda 9/2009
12.01.04.1009,,,,,4Albion Prancis,,,Perda 10/2009
12.01.04.1010,,,,,5Sori Nauli,,,Perda 10/2009
12.01.05,,,,5Manduamas,3,17,,
12.01.05.1001,,,,,1P.O. Manduamas,,,
12.01.05.2002,,,,,,1 Saragih,,
12.01.05.1003,,,,,2Binjohara,,,"Peningkatan status menjadi Kelurahan, Perda 10/2009"
12.01.05.2004,,,,,,2 Pagaran Nauli,,
12.01.05.2005,,,,,,3 Sarma Nauli,,
12.01.05.2006,,,,,,4 Manduamas Lama,,
12.01.05.2007,,,,,,5 Tumba,,
12.01.05.2008,,,,,,6 Tumba Jae,,
12.01.05.2009,,,,,,7 Lae Monong,,
12.01.05.2010,,,,,,8 Saragih Barat,,Perda 9/2009
12.01.05.2011,,,,,,9 Saragih Timur,,Perda 9/2009
12.01.05.2012,,,,,,10 Binjohara Uruk,,Perda 9/2009
12.01.05.2013,,,,,,11 Binjohara Baru,,Perda 9/2009
12.01.05.2014,,,,,,12 Tumba Nauli,,Perda 9/2009
12.01.05.2015,,,,,,13 Manduamas Baru,,Perda 9/2009
12.01.05.2016,,,,,,14 Muara Tapus,,Perda 9/2009
12.01.05.2017,,,,,,15 Pagaran Baru,,Perda 9/2009
12.01.05.2018,,,,,,16 Parsihotangan,,Perda 9/2009
12.01.05.2019,,,,,,17 Tambahan Nanjur,,"Penggabungan dari Desa Sarma Nauli dan Desa Pagaran Nauli Kec.
Manduamas, Perda 9/2009"
12.01.05.1020,,,,,3Perluasan,,,Perda 10/2009
12.01.06,,,,6Kolang,2,12,,
12.01.06.2001,,,,,,1 Unte Mungkur IV,,
12.01.06.2002,,,,,,2 Unte Mungkur III,,
12.01.06.2003,,,,,,3 Unte Mungkur II,,
12.01.06.2004,,,,,,4 Unte Mungkur I,,
12.01.06.2005,,,,,,5 Satahi Nauli,,
12.01.06.1006,,,,,1P.O. Hurlang,,,
12.01.06.1007,,,,,2Kolang Nauli,,,
12.01.06.2008,,,,,,6 Hurlang Muara Nauli,,
12.01.06.2009,,,,,,7 Sipakpahi Aek Lobu,,
12.01.06.2010,,,,,,8 Hodopa Nauli,,
,,,,,,,,
