K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.04.08.2004,,,,,,4 Talang Tangah,,
13.04.08.2005,,,,,,5 Padang Laweh,,
13.04.08.2006,,,,,,6 Pasie Laweh,,
13.04.08.2007,,,,,,7 Koto Tuo,,
13.04.08.2008,,,,,,8 Rao Rao,,
13.04.08.2009,,,,,,9 Kumango,,
13.04.08.2010,,,,,,10 Koto Baru,,
13.04.09,,,,9Pariangan,-,6,,
13.04.09.2001,,,,,,1 Batu Basa,,
13.04.09.2002,,,,,,2 Tabek,,
13.04.09.2003,,,,,,3 Sawah Tangah,,
13.04.09.2004,,,,,,4 Simabur,,
13.04.09.2005,,,,,,5 Pariangan,,
13.04.09.2006,,,,,,6 Sungai Jambu,,
13.04.10,,,,10Salimpaung,-,6,,"Perbaikan nomenklatur sesuai Surat Bup. No.130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup
No.120.123/468/POD-2018 tgl 13-11-2018"
13.04.10.2001,,,,,,1 Sumanik,,
13.04.10.2002,,,,,,2 Situmbuk,,
13.04.10.2003,,,,,,3 Lawang Mandahiling,,
13.04.10.2004,,,,,,4 Supayang,,
13.04.10.2005,,,,,,5 Salimpaung,,
13.04.10.2006,,,,,,6 Tabek Patah,,
13.04.11,,,,11Padang Ganting,-,2,,
13.04.11.2001,,,,,,1 Atar,,
13.04.11.2002,,,,,,2 Padang Ganting,,
13.04.12,,,,12Tanjuang Baru,-,2,,
13.04.12.2001,,,,,,1 Tanjuang Alam,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.12.2002,,,,,,2 Barulak,,
13.04.13,,,,13Lintau Buo Utara,-,5,,
13.04.13.2001,,,,,,1 Batu Bulek,,
13.04.13.2002,,,,,,2 Balai Tangah,,
13.04.13.2003,,,,,,3 Tanjuang Bonai,,
13.04.13.2004,,,,,,4 Lubuak Jantan,,
13.04.13.2005,,,,,,5 Tapi Selo,,
13.04.14,,,,14Batipuah Selatan,-,4,,
13.04.14.2001,,,,,,1 Batu Taba,,
,,,,,,,,
