K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.02.02.2017,,,,,,17 Kirigimaduk,,
94.02.02.2018,,,,,,18 Pologengga,,"Perbaikan nama desa/kampung semula Pulogengga menjadi
Pologengga, sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.02.2019,,,,,,19 Ginipago,,
94.02.02.2020,,,,,,20 Aulukme,,"Perbaikan nama desa/kampung semula Alukme menjadi Aulukme,
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.02.1021,,,,,1Wurak,,,
94.02.03,,,,3Fawi,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.03.2001,,,,,,1 Fawi,,
94.02.03.2002,,,,,,2 Bakusi,,
94.02.03.2003,,,,,,3 Turumo,,
94.02.03.2004,,,,,,4 Kaho,,
94.02.03.2005,,,,,,5 Biricare,,
94.02.03.2006,,,,,,6 Dorey,,
94.02.03.2007,,,,,,7 Fii,,
94.02.03.2008,,,,,,8 Evo,,
94.02.03.2009,,,,,,9 Yerei,,
94.02.04,,,,4Mewoluk,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.04.2001,,,,,,1 Mewoluk,,
94.02.04.2002,,,,,,2 Gumbru,,
94.02.04.2003,,,,,,3 Anggulobaga,,"Perbaikan nama desa/kampung semula Anggolapaga menjadi
Anggulobaga, sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.04.2004,,,,,,4 Balinggup,,
94.02.04.2005,,,,,,5 Waliba,,
94.02.04.2006,,,,,,6 Nggininik,,
94.02.04.2007,,,,,,7 Biak,,
94.02.04.2008,,,,,,8 Wutikme,,
94.02.05,,,,5Yamo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.05.2001,,,,,,1 Yambuni,,
94.02.05.2002,,,,,,2 Yogolawi,,
94.02.05.2003,,,,,,3 Wundu,,
94.02.05.2004,,,,,,4 Binime,,
94.02.05.2005,,,,,,5 Tiogeme,,
94.02.05.2006,,,,,,6 Goyage,,
,,,,,,,,
