Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
81.01.40029,Pulau Manukang,,"04°19'28.99"" S 129°42'28.80"" T",TBP
81.01.40030,Pulau Molana,,"03°38'30.99"" S 128°36'31.00"" T",TBP
81.01.40031,Pulau Nailaka,,"04°32'08.01"" S 129°41'49.20"" T",TBP
81.01.40032,Pulau Nalan,,"02°57'47.00"" S 129°07'22.00"" T",TBP
81.01.40033,Pulau Neira,,"04°30'43.99"" S 129°54'10.80"" T",BP
81.01.40034,Pulau Nila,,"06°44'22.99"" S 129°30'41.00"" T",BP
81.01.40035,Pulau Olat,,"02°54'04.00"" S 129°14'13.99"" T",TBP
81.01.40036,Pulau Pombo,,"03°31'49.34"" S 128°22'37.17"" T",TBP
81.01.40037,Pulau Pomboboi,,"03°37'52.18"" S 128°39'19.79"" T",TBP
81.01.40038,Pulau Rhun,,"04°33'29.00"" S 129°40'52.00"" T",BP
81.01.40039,Pulau Saparua,,"03°33'15.00"" S 128°40'00.00"" T",BP
81.01.40040,Pulau Serua,,"06°18'38.16"" S 130°01'01.53"" T",BP
81.01.40041,Pulau Syahrir,,"04°29'49.99"" S 129°56'13.20"" T",BP
81.01.40042,Pulau Teon,,"06°58'18.00"" S 129°08'35.00"" T",BP
81.01.40043,Pulau Tolun,,"02°44'57.00"" S 129°01'23.00"" T",TBP
81.02,KAB. MALUKU TENGGARA,74,,
81.02.40003,Pulau Akran,,"05°36'42.43"" S 132°42'59.47"" T",
81.02.40004,Pulau Amut,,"05°44'26.99"" S 132°34'13.00"" T",TBP
81.02.40005,Pulau Anan,,"05°44'02.00"" S 132°45'40.00"" T",TBP
81.02.40006,Pulau Aran Kot,,"05°48'25.57"" S 132°54'20.02"" T",TBP
81.02.40007,Pulau Aran Laai,,"05°48'19.74"" S 132°54'16.20"" T",TBP
81.02.40012,Pulau Daar,,"05°44'21.99"" S 132°47'51.00"" T",TBP
81.02.40014,Pulau Dianpulau,,"05°44'55.24"" S 132°41'07.94"" T",BP
81.02.40015,Pulau Ditanloy,,"05°37'21.07"" S 132°42'59.48"" T",TBP
81.02.40016,Pulau Divin,,"05°51'43.99"" S 132°52'34.00"" T",TBP
81.02.40022,Pulau Er,,"05°33'33.99"" S 132°33'45.00"" T",TBP
81.02.40025,Pulau Far,,"05°55'12.00"" S 132°27'45.00"" T",TBP
81.02.40027,Pulau Hoat,,"05°43'50.99"" S 132°33'38.99"" T",TBP
81.02.40028,Pulau Ifat,,"05°38'33.00"" S 132°59'57.00"" T",TBP
81.02.40030,Pulau Karod,,"05°37'19.71"" S 133°00'12.55"" T",TBP
81.02.40031,Pulau Kei Kecil,,"05°45'01.00"" S 132°43'41.00"" T",BP
81.02.40036,Pulau Labulin,,"05°47'44.99"" S 132°34'32.99"" T",TBP
81.02.40037,Pulau Lasmanuk,,"05°37'10.66"" S 132°42'49.04"" T",
81.02.40038,Pulau Lea,,"05°44'51.00"" S 132°33'33.00"" T",TBP
81.02.40039,Pulau Lesmanuk,,"05°42'36.80"" S 132°34'11.96"" T",TBP
81.02.40040,Pulau Lik,,"05°47'04.99"" S 132°37'50.99"" T",BP
81.02.40041,Pulau Lor An Reet,,"05°37'25.77"" S 132°42'43.60"" T",TBP
81.02.40054,Pulau Manir,,"05°50'49.99"" S 132°36'02.00"" T",BP
81.02.40055,Pulau Mardoksarwak,,"05°36'51.00"" S 132°43'09.00"" T",TBP
81.02.40057,Pulau Masular,,"05°47'56.04"" S 132°54'35.52"" T",TBP
