NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,52.06.09,9 Sanggar,,,,,,6,,,
,52.06.10,10 Ambalawi,,,,,,6,,,
,52.06.11,11 Langgudu,,,,,,15,,,
,52.06.12,12 Lambu,,,,,,14,,,
,52.06.13,13 Madapangga,,,,,,11,,,
,52.06.14,14 Tambora,,,,,,7,,,
,52.06.15,15 Soromandi,,,,,,7,,,Perda No. 2/2006
,52.06.16,16 Parado,,,,,,5,,,Perda No. 2/2006
,52.06.17,17 Lambitu,,,,,,6,,,Perda No. 2/2006
,52.06.18,18 Palibelo,,,,,,12,,,Perda No. 2/2006
,52.07,7 KAB. SUMBAWA BARAT,Taliwang,,,8,7,58,1.744,145.009,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,52.07.01,1 Jereweh,,,,,,4,,,
,52.07.02,2 Taliwang,,,,,7,9,,,
,52.07.03,3 Seteluk,,,,,,10,,,
,52.07.04,4 Sekongkang,,,,,,7,,,
,52.07.05,5 Brang Rea,,,,,,9,,,
,52.07.06,6 Poto Tano,,,,,,8,,,Perda No. 4/2007
,52.07.07,7 Brang Ene,,,,,,6,,,Perda No. 5/2007
,52.07.08,8 Maluk,,,,,,5,,,Perda No. 6/2007
,52.08,8 KAB. LOMBOK UTARA,Tanjung,,,5,0,43,811,257.369,"UU No. 26/2008.
Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,52.08.01,1 Tanjung,,,,,,8,,,Semula wil. Kab. Lombok Barat
,52.08.02,2 Gangga,,,,,,8,,,Semula wil. Kab. Lombok Barat
,52.08.03,3 Kayangan,,,,,,10,,,Semula wil. Kab. Lombok Barat
,52.08.04,4 Bayan,,,,,,12,,,Semula wil. Kab. Lombok Barat
,52.08.05,5 Pemenang,,,,,,5,,,Semula wil. Kab. Lombok Barat
,52.71,9 KOTA MATARAM,Mataram,,,6,50,0,60,444.974,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,52.71.01,1 Ampenan,,,,,10,,,,
,52.71.02,2 Mataram,,,,,9,,,,
,52.71.03,3 Cakranegara,,,,,10,,,,
,52.71.04,4 Sekarbela,,,,,5,,,,Perda No. 3/2007
,52.71.05,5 Selaprang,,,,,9,,,,Perda No. 3/2007
,52.71.06,6 Sandubaya,,,,,7,,,,Perda No. 3/2007
