K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15,JAMBI,,,,,,,
15.01,KAB. KERINCI,,,18,2,285,"3.445,196","PP No. 27/2011 Pemindahan Ibukota Kab.
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
15.01.01,,,,1Gunung Raya,1,11,,
15.01.01.2001,,,,,,1 Selam Paung,,
15.01.01.2002,,,,,,2 Air Mumu,,
15.01.01.2003,,,,,,3 Lempur Mudik,,
15.01.01.1004,,,,,1Lempur Tengah,,,
15.01.01.2005,,,,,,4 Masgo,,
15.01.01.2006,,,,,,5 Lempur Hilir,,
,,,,,,Talang Kemuning,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
,,,,,,Lolo Kecil,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
,,,,,,Lolo Gedang,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
,,,,,,Lolo Hilir,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
15.01.01.2011,,,,,,6 Kebun Baru,,
15.01.01.2012,,,,,,7 Perikan Tengah,,
15.01.01.2013,,,,,,8 Dusun Baru Lempur,,
,,,,,,Pasar Kerman,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
,,,,,,Tanjung Syam,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
15.01.01.2016,,,,,,9 Sungaihangat,,
,,,,,,Bintang Marak,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
15.01.01.2018,,,,,,10 Manjunto Lempur,,Pemekaran sebagian Desa Lempur Mudik Perda No. 11/2011
15.01.01.2019,,,,,,11 Kebun Lima,,"Pemekaran sebagian wil Desa Kebon Baru, Perda No. 4/2012"
,,,,,,Muaro Lulo,,"Menjadi wil Kec. Bukitkerman, Perda No. 15/2012"
15.01.02,,,,2Danau Kerinci,-,13,,
15.01.02.2001,,,,,,1 Sanggaran Agung,,
15.01.02.2002,,,,,,"2 Kota Baru Sanggaran
Agung",,
15.01.02.2003,,,,,,"3 Pendung Talang
Genting",,
15.01.02.2004,,,,,,4 Seleman,,
15.01.02.2005,,,,,,5 Tebing Tinggi,,
15.01.02.2006,,,,,,6 Cupak,,
15.01.02.2007,,,,,,7 Tanjungtanah,,
15.01.02.2008,,,,,,8 Koto Tengah,,
,,,,,,Koto Iman,,Menjadi wil Kec. Tanah Cogok sesuai Perda No. 13/2019
,,,,,,Ujung Pasir,,Menjadi wil Kec. Tanah Cogok sesuai Perda No. 13/2019
,,,,,,Koto Petai,,Menjadi wil Kec. Tanah Cogok sesuai Perda No. 13/2019
,,,,,,,,
