NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,32.06.03,3 Cikalong,,,,,,13,,,
,32.06.04,4 Pancatengah,,,,,,11,,,
,32.06.05,5 Cikatomas,,,,,,9,,,
,32.06.06,6 Cibalong,,,,,,6,,,
,32.06.07,7 Parungponteng,,,,,,8,,,
,32.06.08,8 Bantarkalong,,,,,,8,,,
,32.06.09,9 Bojongasih,,,,,,6,,,
,32.06.10,10 Culamega,,,,,,5,,,
,32.06.11,11 Bojonggambir,,,,,,10,,,
,32.06.12,12 Sodonghilir,,,,,,12,,,
,32.06.13,13 Taraju,,,,,,9,,,
,32.06.14,14 Salawu,,,,,,12,,,
,32.06.15,15 Puspahiang,,,,,,8,,,
,32.06.16,16 Tanjungjaya,,,,,,7,,,
,32.06.17,17 Sukaraja,,,,,,8,,,
,32.06.18,18 Salopa,,,,,,9,,,
,32.06.19,19 Jatiwaras,,,,,,11,,,
,32.06.20,20 Cineam,,,,,,10,,,
,32.06.21,21 Karangjaya,,,,,,4,,,"Perbaikan nama kecamatan semula Karang Jaya menjadi Karangjaya,
sesuai:
Surat Bupati Tasikmalaya No. B/0933/PN.03/Tapem/2022 tanggal 27
Mei 2022;
PP No. 27 Tahun 1979;
Perda Kab. Tasikmalaya No. 25 Tahun 2000;
Perda Kab. Tasikmalaya No. 05 Tahun 2001; dan
Perda Kab. Tasikmalaya No. 06 Tahun 2001."
,32.06.22,22 Manonjaya,,,,,,12,,,
,32.06.23,23 Gunungtanjung,,,,,,7,,,"Perbaikan nama kecamatan semula Gunung Tanjung menjadi
Gunungtanjung, sesuai:
Surat Bupati Tasikmalaya No. B/0933/PN.03/Tapem/2022 tanggal 27
Mei 2022
PP No. 27 Tahun 1979;
Perda Kab. Tasikmalaya No. 25 Tahun 2000;
Perda Kab. Tasikmalaya No. 05 Tahun 2001; dan
Perda Kab. Tasikmalaya No. 06 Tahun 2001."
,32.06.24,24 Singaparna,,,,,,10,,,
,32.06.25,25 Mangunreja,,,,,,6,,,
