K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.71,KOTA PALU,,,8,46,0,"356,351","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.71.01,,,,1Palu Timur,5,-,,
,,,,,Lasoani,,,Menjadi wil Kec. Mantikulore Perda No. 4/2012
,,,,,Poboya,,,Menjadi wil Kec. Mantikulore Perda No. 4/2012
,,,,,Talise,,,Menjadi wil Kec. Mintikulore Perda No. 4/2012
72.71.01.1004,,,,,1Besusu Barat,,,
,,,,,Tondo,,,Menjadi wil Kec. Mantikulone Perda No. 4/2012
72.71.01.1006,,,,,2Besusu Tengah,,,
72.71.01.1007,,,,,3Besusu Timur,,,
,,,,,Layana Indah,,,Menjadi wil Kec. Mantikulone Perda No. 4/2012
72.71.01.1009,,,,,4Lolu Selatan,,,Semula wil Kec. Palu Selatan Perda No. 4/2012
72.71.01.1010,,,,,5Lolu Utara,,,Semula wil Kec. Palu Selatan Perda No. 4/2012
72.71.02,,,,2Palu Barat,6,-,,
,,,,,Duyu,,,Menjadi wil Kec. Tatanga Perda No. 4/2012
72.71.02.1002,,,,,1Ujuna,,,
,,,,,Nunu,,,Menjadi wil Kec. Tatanga Perda No. 4/2012
,,,,,Boyaoge,,,Menjadi wil Kec. Tatanga Perda No. 4/2012
72.71.02.1005,,,,,2Balaroa,,,
,,,,,Donggala Kodi,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
72.71.02.1007,,,,,3Kamonji,,,
72.71.02.1008,,,,,4Baru,,,
72.71.02.1009,,,,,5Lere,,,
,,,,,Kabonena,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
,,,,,Tipo,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
,,,,,Buluri,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
,,,,,Silae,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
,,,,,Watusampu,,,Menjadi wil Kec. Ulujadi Perda No. 4/2012
72.71.02.1015,,,,,6Siranindi,,,
72.71.03,,,,3Palu Selatan,5,-,,
72.71.03.1001,,,,,1Tatura Utara,,,Perubahan nama Kel. Tatura
72.71.03.1002,,,,,2Birobuli Utara,,,Perubahan nama Kel. Birobuli
72.71.03.1003,,,,,3Petobo,,,
,,,,,Kawatuna,,,Menjadi wil Kec. Mantikulore Perda No. 4/2012
,,,,,Tanamodindi,,,Menjadi wil Kec. Mantikulore Perda No. 4/2012
,,,,,Lolu Utara,,,Menjadi wil Kec. Palu Timur Perda No. 4/2012
,,,,,Tawanjuka,,,Menjadi wil Kec. Tatanga Perda No. 4/2012
,,,,,,,,
