K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62.10.02.2013,,,,,,11 Tumbang Manyangan,,
62.10.02.2014,,,,,,12 Penda Pilang,,
62.10.02.2015,,,,,,13 Tumbang Tambirah,,
62.10.03,,,,3Tewah,1,15,,
62.10.03.2001,,,,,,1 Sare Rangan,,"Perbaikan nama sesuai Srt Gub No.100/286/I.1/Pem tgl 25 Okt 2018 hal
Rencana Revisi Permendagri No.137/2017 dan Srt Dinas PMD Prov
No.411.1/825/DPMDes/IX/2018 tgl 14 Sept 2018"
62.10.03.2002,,,,,,2 Tumbang Pajangei,,
62.10.03.2003,,,,,,3 Kasintu,,
62.10.03.2004,,,,,,4 Batu Nyiwuh,,
62.10.03.1005,,,,,1Tewah,,,
62.10.03.2006,,,,,,5 Tumbang Habaon,,
62.10.03.2007,,,,,,6 Sei Riang,,
62.10.03.2008,,,,,,7 Sandung Tambun,,
62.10.03.2009,,,,,,8 Tanjung Untung,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.10.03.2010,,,,,,9 Upon Batu,,
62.10.03.2011,,,,,,10 Sumur Mas,,
62.10.03.2012,,,,,,11 Batu Nyapau,,
62.10.03.2013,,,,,,12 Taja Urap,,
62.10.03.2014,,,,,,13 Teluk Lawah,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.10.03.2015,,,,,,14 Karason Raya,,
62.10.03.2016,,,,,,15 Rangan Mihing,,
62.10.04,,,,4Kahayan Hulu Utara,1,11,,
62.10.04.1001,,,,,1Tumbang Miri,,,
62.10.04.2002,,,,,,1 Batu Tangkoi,,"Perbaikan nama sesuai Srt Gub No.100/286/I.1/Pem tgl 25 Okt 2018 hal
Rencana Revisi Permendagri No.137/2017 dan Srt Dinas PMD Prov
No.411.1/825/DPMDes/IX/2018 tgl 14 Sept 2018.
Perbaikan nama desa semula Batu Tangkui menjadi Batu Tangkoi
sesuai Surat Bup. Gunung Mas No. 130/156/PEM/VII/2022 tgl 29
Agustus 2022."
,,,,,,Tumbang Siruk,,Menjadi wil. Kec. Miri Manasa
,,,,,,Lawang Kanji,,Menjadi wil. Kec. Damang Batu
62.10.04.2005,,,,,,2 Penda Rangas,,
62.10.04.2006,,,,,,3 Tumbang Sian,,
,,,,,,Mangkuhung,,Menjadi wil. Kec. Miri Manasa
62.10.04.2008,,,,,,4 Tumbang Pasangon,,
,,,,,,Tumbang Mahuroi,,Menjadi wil. Kec. Damang Batu
,,,,,,Keretau Rambangun,,Menjadi wil. Kec. Damang Batu
,,,,,,Keretau Sanan,,Menjadi wil. Kec. Damang Batu
62.10.04.2012,,,,,,5 Tumbang Korik,,
,,,,,,,,
