K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.03,KAB. HALMAHERA UTARA,,,17,0,196,"3.404,629","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,,,,Morotai Utara,,,,"Menjadi wil. Kab. Pulau Morotai, UU No. 53/2008"
,,,,,,Bere-bere,,
,,,,,,Sakita,,
,,,,,,Tawakali,,
,,,,,,Yao,,
,,,,,,Bido,,
,,,,,,Buho-buho,,"Menjadi wil. Kec. Morotai Timur, Perda No. 2/2006."
,,,,,,Wewemo,,"Menjadi wil. Kec. Morotai Timur, Perda No. 2/2006."
,,,,,,Mira,,"Menjadi wil. Kec. Morotai Timur, Perda No. 2/2006."
,,,,,,Gorua,,
,,,,,,Korago,,
,,,,,,Lusuo,,
,,,,,,Pangeo,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Sopi,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Bere bere Kecil,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Titigogoli,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Hapo,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Libano,,"Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Kenari,,Perda No. 1/2006.
,,,,,,Loleo Jaya,,Perda No. 1/2006.
,,,,,,Aru,,"Perda No. 1/2006; Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Towara,,"Perda No. 1/2006; Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Cendana,,"Perda No. 1/2006; Menjadi wil. Kec. Morotai Jaya, Perda No. 2/2006."
,,,,,,Lifao,,"Perda No. 1/2006; Menjadi wil. Kec. Morotai Timur, Perda No. 2/2006."
,,,,,,Rahmat,,"Perda No. 1/2006; Menjadi wil. Kec. Morotai Timur, Perda No. 2/2006."
,,,,Morotai Selatan Barat,,,,"Menjadi wil. Kab. Pulau Morotai, UU No.53/2008"
,,,,,,Wayabula,,
,,,,,,Tiley,,
,,,,,,Ngele-Ngele Kecil,,
,,,,,,Cucumare,,
,,,,,,Aru Irian,,
,,,,,,Waringin,,
,,,,,,Tuthu,,
,,,,,,Cio Gerong,,
,,,,,,Posi-Posi,,
,,,,,,,,
