Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.12.40001,Pulau Bajo,,"01°48'45.75"" S 121°22'41.26"" T",
72.12.40002,Pulau Karantu,,"01°57'49.43"" S 121°25'38.60"" T",
72.12.40003,Pulau Kurita,,"01°57'43.80"" S 121°25'53.24"" T",
72.12.40004,Pulau Momo,,"01°55'09.00"" S 121°21'52.60"" T",
72.12.40005,Pulau Penyayang,,"01°48'48.37"" S 121°25'52.60"" T",
72.12.40006,Pulau Rombirombia,,"01°48'48.60"" S 121°24'14.00"" T",
72.12.40007,Pulau Tanoka Besar,,"01°56'25.80"" S 121°25'18.14"" T",
72.12.40008,Pulau Tanoka Kecil,,"01°56'24.56"" S 121°25'17.50"" T",
72.12.40009,Pulau Toroh Barrusuang,,"01°41'19.00"" S 121°56'10.68"" T",
72.12.40010,Pulau Allo,,"01°55'59.99"" S 121°19'53.00"" T",TBP
72.12.40011,Pulau Allo Kecil,,"01°55'56.80"" S 121°19'56.84"" T",TBP
72.12.40012,Pulau Badik,,"01°54'29.99"" S 121°22'12.00"" T",TBP
72.12.40013,Pulau Bae Toko,,"01°50'56.00"" S 121°23'19.00"" T",TBP
72.12.40014,Pulau Bahobulusa Besar,,"01°57'29.00"" S 121°25'58.00"" T",TBP
72.12.40015,Pulau Bahobulusa Kecil,,"01°57'37.53"" S 121°25'46.49"" T",TBP
72.12.40016,Pulau Balasika,,"01°54'31.77"" S 121°26'34.98"" T",TBP
72.12.40017,Pulau Balasika Selatan,,"01°54'20.99"" S 121°26'40.99"" T",TBP
72.12.40018,Pulau Balasika Utara,,"01°54'16.63"" S 121°26'45.29"" T",TBP
72.12.40019,Pulau Barani,,"01°54'46.06"" S 121°26'33.13"" T",TBP
72.12.40020,Pulau Batu,,"01°56'12.00"" S 121°30'56.00"" T",TBP
72.12.40021,Pulau Batukembar Besar,,"01°56'26.03"" S 121°28'58.51"" T",TBP
72.12.40022,Pulau Batukembar Kecil,,"01°56'26.30"" S 121°28'59.06"" T",TBP
72.12.40023,Pulau Batumandi,,"01°54'13.61"" S 121°23'30.89"" T",TBP
72.12.40024,Pulau Batupayung,,"01°54'15.29"" S 121°23'31.29"" T",TBP
72.12.40025,Pulau Batutanjung,,"01°57'01.10"" S 121°21'03.61"" T",TBP
72.12.40026,Pulau Boba,,"01°43'07.00"" S 121°51'31.00"" T",TBP
72.12.40027,Pulau Bolosumpi,,"01°55'58.00"" S 121°27'06.00"" T",TBP
72.12.40028,Pulau Bungintimbe,,"02°00'27.99"" S 121°29'37.07"" T",TBP
72.12.40029,Pulau Bungko,,"01°55'59.99"" S 121°21'43.99"" T",TBP
72.12.40030,Pulau Dampi,,"01°55'07.00"" S 121°24'54.00"" T",TBP
72.12.40031,Pulau Dua,,"01°50'22.99"" S 121°20'37.00"" T",TBP
72.12.40032,Pulau Dua Kecil,,"01°50'10.00"" S 121°20'35.00"" T",TBP
72.12.40033,Pulau Gagak,,"01°54'20.99"" S 121°24'24.99"" T",TBP
72.12.40034,Pulau Hapahapa Besar,,"01°55'45.99"" S 121°28'41.00"" T",TBP
72.12.40035,Pulau Hapahapa Kecil,,"01°55'48.00"" S 121°28'48.00"" T",TBP
72.12.40036,Pulau Holdalem,,"01°54'33.00"" S 121°24'01.00"" T",TBP
72.12.40037,Pulau Karantu,,"01°55'43.36"" S 121°27'41.78"" T",TBP
72.12.40038,Pulau Kelapa,,"01°55'28.99"" S 121°21'49.00"" T",TBP
72.12.40039,Pulau Kelapa,,"01°56'35.00"" S 121°29'39.99"" T",TBP
72.12.40040,Pulau Kolobunta,,"01°42'04.00"" S 121°52'25.00"" T",TBP
