K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.14.11.2003,,,,,,3 Bawosalo'o Dao-dao,,Semula wil. Kec. Lolowa'u
12.14.11.2004,,,,,,4 Tuho'owo,,Semula wil. Kec. Lolowa'u
12.14.11.2005,,,,,,5 Togizita I,,Perda No. 2/2009
,,,,,,Hiliorudua,,"Menjadi wil Kec. O'o'u, Perda No. 8/2012"
12.14.11.2007,,,,,,6 Hilitoese,,Perda No. 2/2009
12.14.11.2008,,,,,,7 Dao-dao Sowo,,Perda No. 2/2009
12.14.11.2009,,,,,,8 Hiliadulo,,Perda No. 2/2009
12.14.11.2010,,,,,,9 Soledua I,,Perda No. 2/2009
12.14.11.2011,,,,,,10 Soledua II,,Perda No. 2/2009
12.14.12,,,,12Toma,-,14,,Perda No. 12/2008
12.14.12.2001,,,,,,1 Hilisataro,,Semula wil. Kec. Teluk Dalam
12.14.12.2002,,,,,,2 Hilinamoniha,,Semula wil. Kec. Teluk Dalam
12.14.12.2003,,,,,,3 Hiliamaetaluo,,Semula wil. Kec. Teluk Dalam
12.14.12.2004,,,,,,4 Bawoganowo,,Semula wil. Kec. Teluk Dalam
12.14.12.2005,,,,,,5 Hili'alawa,,Semula wil. Kec. Teluk Dalam
12.14.12.2006,,,,,,6 Hilindrasoniha,,Semula wil. Kec. Teluk Dalam
12.14.12.2007,,,,,,7 Hilimagari,,Perda No. 2/2009
12.14.12.2008,,,,,,8 Hilisataro Raya,,Perda No. 2/2009
12.14.12.2009,,,,,,9 Hilisataro Gewa,,Perda No. 2/2009
12.14.12.2010,,,,,,10 Hilisoromi,,Perda No. 2/2009
12.14.12.2011,,,,,,11 Hiliasi,,Perda No. 2/2009
12.14.12.2012,,,,,,12 Hilindraso Raya,,"Pemekaran sebagian Desa Hilindrasoniha, Perda No. 7/2012"
12.14.12.2013,,,,,,13 Hilisataro Nandisa,,"Pemekaran sebagian Desa Hilisataro, Perda No. 7/2012"
12.14.12.2014,,,,,,14 Hilisataro Eho Sofayo,,"Pemekaran sebagian Desa Hilisataro, Perda No. 7/2012"
12.14.13,,,,13Mazino,-,11,,Perda No. 12/2008
12.14.13.2001,,,,,,1 Hilizalo'otano,,Semula wil. Kec. Teluk Dalam
12.14.13.2002,,,,,,2 Hilinawalo Mazino,,Semula wil. Kec. Teluk Dalam
12.14.13.2003,,,,,,3 Lawindra,,Semula wil. Kec. Teluk Dalam
12.14.13.2004,,,,,,4 Bawolahusa,,Semula wil. Kec. Teluk Dalam
12.14.13.2005,,,,,,5 Hilizoroi Lawa,,Semula wil. Kec. Teluk Dalam
12.14.13.2006,,,,,,6 Hilizalo'otano Laowo,,Perda No. 2/2009
12.14.13.2007,,,,,,7 Hilizalo'otano Larono,,Perda No. 2/2009
12.14.13.2008,,,,,,"8 Hililaza Hilinawalo
Mazino",,Perda No. 2/2009
12.14.13.2009,,,,,,"9 Hilifondege
Hilizoroilawa",,Perda No. 2/2009
12.14.13.2010,,,,,,10 Lolomboli,,Perda No. 2/2009
12.14.13.2011,,,,,,11 Bawolahusa Doli-doli,,Perda No. 2/2009
12.14.14,,,,14Umbunasi,-,11,,Perda No. 12/2008
12.14.14.2001,,,,,,1 Lawindra,,Semula wil. Kec. Gomo
,,,,,,,,
