K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.05.20.2001,,,,,,1 Cisurupan,,
32.05.20.2002,,,,,,2 Cidatar,,
32.05.20.2003,,,,,,3 Sukawangi,,
32.05.20.2004,,,,,,4 Sukatani,,
32.05.20.2005,,,,,,5 Situsari,,
32.05.20.2006,,,,,,6 Pakuwon,,
32.05.20.2007,,,,,,7 Balewangi,,
32.05.20.2008,,,,,,8 Sirnajaya,,
32.05.20.2009,,,,,,9 Cisero,,
32.05.20.2010,,,,,,10 Karamatwangi,,"Koreksi nama berdasarkan Surat Sekda Prov Jabar No
130/2972/Pemksm tgl 2 Juli 2020"
32.05.20.2011,,,,,,11 Cipaganti,,
32.05.20.2012,,,,,,12 Pamulihan,,
32.05.20.2013,,,,,,13 Tambakbaya,,
32.05.20.2014,,,,,,14 Sirnagalih,,
32.05.20.2015,,,,,,15 Pangauban,,
32.05.20.2016,,,,,,16 Simpangsari,,
32.05.20.2017,,,,,,17 Cintaasih,,Pemekaran Desa Cidatar Perda No. 12/2011
32.05.21,,,,21Sukaresmi,-,7,,
32.05.21.2001,,,,,,1 Sukaresmi,,
32.05.21.2002,,,,,,2 Cintadamai,,
32.05.21.2003,,,,,,3 Mekarjaya,,
32.05.21.2004,,,,,,4 Sukajaya,,
32.05.21.2005,,,,,,5 Sukamulya,,
32.05.21.2006,,,,,,6 Padamukti,,
32.05.21.2007,,,,,,7 Sukalilah,,Pemekaran Desa Sukajaya Perda No. 19/2011
32.05.22,,,,22Cikajang,-,12,,
32.05.22.2001,,,,,,1 Cikajang,,
32.05.22.2002,,,,,,2 Simpang,,
32.05.22.2003,,,,,,3 Mekarsari,,
32.05.22.2004,,,,,,4 Girijaya,,
32.05.22.2005,,,,,,5 Giriawas,,
32.05.22.2006,,,,,,6 Cibodas,,
32.05.22.2007,,,,,,7 Mekarjaya,,
32.05.22.2008,,,,,,8 Cikandang,,
32.05.22.2009,,,,,,9 Padasuka,,
32.05.22.2010,,,,,,10 Margamulya,,
32.05.22.2011,,,,,,11 Cipangramatan,,
32.05.22.2012,,,,,,12 Karamatwangi,,"Pemekaran Desa Cipangramatan Perda No. 12/2010; Koreksi nama
berdasarkan Surat Sekda Prov Jabar No 130/2972/Pemksm tgl 2 Juli
2020"
