NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,74.08.13,13 Katoi,,,,,,6,,,Pemekaran Kec. Perda No. 14/2007
,74.08.14,14 Tiwu,,,,,,7,,,Pemekaran Kec. Perda No. 17/2008
,74.08.15,15 Tolala,,,,,,6,,,Pemekaran Kec. Perda No. 17/2008
,74.09,9 KAB. KONAWE UTARA,Wanggudu,,,13,11,159,4.220,74.105,"UU No. 13/2007.
Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,74.09.01,1 Asera,,,,,2,17,,,Semula wil. Kab. Konawe
,74.09.02,2 Wiwirano,,,,,1,14,,,Semula wil. Kab. Konawe
,74.09.03,3 Langgikima,,,,,1,11,,,Semula wil. Kab. Konawe
,74.09.04,4 Molawe,,,,,1,8,,,Semula wil. Kab. Konawe
,74.09.05,5 Lasolo,,,,,1,16,,,Semula wil. Kab. Konawe
,74.09.06,6 Lembo,,,,,1,11,,,Semula wil. Kab. Konawe
,74.09.07,7 Sawa,,,,,1,13,,,Semula wil. Kab. Konawe
,74.09.08,8 Oheo,,,,,1,16,,,Pemekaran Kec. Perda No. 4/2010
,74.09.09,9 Andowia,,,,,1,14,,,Pemekaran Kec. Perda No. 4/2010
,74.09.10,10 Motui,,,,,1,14,,,Pemekaran Kec. Perda No. 4/2010
,74.09.11,11 Wawolesea,,,,,,8,,,"Pemekaran sebagian wil Kec. Lasolo, Perda No. 13/2014"
,74.09.12,12 Lasolo Kepulauan,,,,,,6,,,"Pemekaran sebagian wil Kec. Lasolo, Perda No. 14/2014"
,74.09.13,13 Landawe,,,,,,11,,,"Pemekaran sebagian wil Kec. Wiwirano, Perda No. 15/2014"
,74.10,10 KAB. BUTON UTARA,Buranga,,,6,12,78,1.756,70.337,"UU No. 14/2007.
Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,74.10.01,1 Kulisusu,,,,,7,16,,,
,74.10.02,2 Kambowa,,,,,1,10,,,
,74.10.03,3 Bonegunu,,,,,2,13,,,
,74.10.04,4 Kulisusu Barat,,,,,,14,,,
,74.10.05,5 Kulisusu Utara,,,,,,14,,,"Semula wil. Kab Muna, UU No.14/2007"
,74.10.06,6 Wakorumba Utara,,,,,2,11,,,Semula wil. Kab. Muna UU No. 14/2007
,74.11,11 KAB. KOLAKA TIMUR,Tirawuta,,,12,16,117,3.993,125.311,"Luas wilayah berdasarkan UU No. 8 Tahun 2013.
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,74.11.01,1 Tirawuta,,,,,2,14,,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
,74.11.02,2 Loea,,,,,2,7,,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
,74.11.03,3 Ladongi,,,,,4,6,,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
,74.11.04,4 Poli Polia,,,,,1,11,,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
,74.11.05,5 Lambandia,,,,,1,14,,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
