K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.03.05.2013,,,,,,5 Murung Kenanga,,
,,,,,,Antasan Senor,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2015,,,,,,6 Tunggul Irang,,
63.03.05.2016,,,,,,7 Tambak Baru,,
,,,,,,Tambak Hanyar,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Melayu,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Melayu Hilir,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Akar Begantung Ulu,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Dalam Pagar,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Sungai Batang,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Sungai Batang Ilir,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Sungai Ranggas,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Panggalaman,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Benteng Ulu,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Antasan Sutun,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Tambak Anyar Ulu,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Pematang Baru,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Sungai Ranggas Ulu,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,S.Ranggas Hambuku,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Keli. Benteng Teng.,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Teluk Selong Ulu,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
63.03.05.2034,,,,,,8 Cindai Alus,,
,,,,,,Melayu Tengah,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2036,,,,,,9 Tungkaran,,
63.03.05.2037,,,,,,10 Tambak Baru Ulu,,
,,,,,,Akar Baru,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Dalam Pagar Ulu,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2040,,,,,,11 Bincau Muara,,
,,,,,,Pekauman Ulu,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2042,,,,,,12 Tunggul Irang Ilir,,
63.03.05.2043,,,,,,13 Tunggul Irang Ulu,,
,,,,,,Tangkas,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Mekar,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Tambak Anyar Ilir,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Sei Kitano,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Sei Ranggas Teng.,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Keramat Baru,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Pakauman Dalam,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2051,,,,,,14 Labuan Tabu,,
,,,,,,,,
