K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.15.05.2012,,,,,,1 Lamie,,
11.15.05.2013,,,,,,2 Kuta Trieng,,
11.15.05.2014,,,,,,3 Geulanggang Gajah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.05.2015,,,,,,4 Kayee Unoe,,
11.15.05.2016,,,,,,5 Blang Baro,,
11.15.05.2017,,,,,,6 Alue Bilie,,
11.15.05.2018,,,,,,7 Suka Raja,,
11.15.05.2019,,,,,,8 Gunong Cut,,
11.15.05.2020,,,,,,9 Suka Jadi,,
11.15.05.2021,,,,,,10 Tuwi Buya,,
11.15.05.2022,,,,,,11 Ujong Lamie,,
11.15.05.2023,,,,,,12 Suak Palembang,,
11.15.05.2024,,,,,,13 Alue Waki,,
11.15.05.2025,,,,,,14 Alue Geutah,,
11.15.05.2026,,,,,,15 Krueng Alem,,
11.15.05.2027,,,,,,16 Alue Rambot,,
11.15.05.2028,,,,,,17 Krueng Seumayam,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.05.2029,,,,,,18 Pulo Teungoh,,
11.15.05.2030,,,,,,19 Karang Anyar,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.05.2031,,,,,,20 Kuala Seumayam,,"Koreksi nama 'Kuala Seumanyam' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
11.15.05.2032,,,,,,21 Pulo Ie,,
11.15.05.2033,,,,,,22 Pulo Kruet,,
11.15.05.2034,,,,,,23 Alue Kuyun,,
11.15.05.2035,,,,,,24 Alue Raya,,
11.15.05.2036,,,,,,25 Alue Jampak,,
11.15.05.2037,,,,,,26 Suka Mulia,,
11.15.05.2038,,,,,,27 Simpang Dua,,
11.15.05.2039,,,,,,28 Sidojadi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.15.05.2040,,,,,,29 Serba Jadi,,
11.15.05.2041,,,,,,30 Serba Guna,,
11.15.05.2042,,,,,,31 Simpang Deli Kilang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.05.2043,,,,,,32 Panton Bayu,,
11.15.05.2044,,,,,,33 Ujong Tanjong,,
,,,,,,,,
