K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.01.27.2010,,,,,,10 Pasirbuncir,,"Perbaikan nama desa semula Pasir Buncir menjadi Pasirbuncir sesuai
Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022 Hal
Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan Desa."
32.01.27.2011,,,,,,11 Lemah Duhur,,
32.01.27.2012,,,,,,12 Tangkil,,
32.01.28,,,,28Cijeruk,-,9,,
32.01.28.2001,,,,,,1 Cijeruk,,
32.01.28.2002,,,,,,2 Cipelang,,
32.01.28.2003,,,,,,3 Warung Menteng,,
32.01.28.2004,,,,,,4 Tajur Halang,,
32.01.28.2005,,,,,,5 Cipicung,,
32.01.28.2006,,,,,,6 Cibalung,,
32.01.28.2007,,,,,,7 Sukaharja,,
32.01.28.2008,,,,,,8 Palasari,,
32.01.28.2009,,,,,,9 Tanjungsari,,
32.01.29,,,,29Ciomas,1,10,,
32.01.29.2001,,,,,,1 Mekarjaya,,
32.01.29.2002,,,,,,2 Sukaharja,,
32.01.29.1003,,,,,1Padasuka,,,Peningkatan status Perda No. 27/2004
32.01.29.2004,,,,,,3 Parakan,,
32.01.29.2005,,,,,,4 Ciomas,,
32.01.29.2006,,,,,,5 Pagelaran,,
32.01.29.2007,,,,,,6 Sukamakmur,,
32.01.29.2008,,,,,,7 Ciapus,,Koreksi penulisan Perda No. 3/2003
32.01.29.2009,,,,,,8 Kota Batu,,
32.01.29.2010,,,,,,9 Laladon,,
32.01.29.2011,,,,,,10 Ciomas Rahayu,,
32.01.30,,,,30Dramaga,-,10,,
32.01.30.2001,,,,,,1 Sukadamai,,
32.01.30.2002,,,,,,2 Ciherang,,
32.01.30.2003,,,,,,3 Sinarsari,,
32.01.30.2004,,,,,,4 Sukawening,,
32.01.30.2005,,,,,,5 Petir,,
32.01.30.2006,,,,,,6 Purwasari,,
32.01.30.2007,,,,,,7 Cikarawang,,
32.01.30.2008,,,,,,8 Babakan,,
32.01.30.2009,,,,,,9 Dramaga,,
32.01.30.2010,,,,,,10 Neglasari,,
32.01.31,,,,31Tamansari,-,8,,
32.01.31.2001,,,,,,1 Sukamantri,,
,,,,,,,,
