Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.02.40158,Pulau Pasai,,"00°53'26.99"" U 103°45'23.00"" T",BP
21.02.40159,Pulau Patera,,"01°07'30.50"" U 103°23'31.89"" T",TBP
21.02.40160,Pulau Pauh,,"00°47'34.00"" U 103°42'49.00"" T",TBP
21.02.40161,Pulau Pelangkat,,"00°44'48.99"" U 103°35'01.00"" T",BP
21.02.40162,Pulau Penguyu,,"01°07'36.21"" U 103°20'20.07"" T",TBP
21.02.40163,Pulau Penisil,,"00°48'15.00"" U 103°31'59.99"" T",TBP
21.02.40164,Pulau Penyemut,,"00°48'12.71"" U 103°20'35.26"" T",TBP
21.02.40165,Pulau Perasi,,"00°32'31.99"" U 103°37'34.00"" T",TBP
21.02.40166,Pulau Perasi Besar,,"00°43'13.00"" U 103°39'07.99"" T",TBP
21.02.40167,Pulau Perasi Kecil,,"00°45'34.78"" U 103°37'43.03"" T",TBP
21.02.40168,Pulau Piatu,,"00°42'38.00"" U 103°33'52.99"" T",TBP
21.02.40169,Pulau Pisang,,"00°52'05.21"" U 103°54'13.75"" T",BP
21.02.40170,Pulau Pisangbatu,,"00°52'03.34"" U 103°54'27.72"" T",TBP
21.02.40171,Pulau Propos,,"00°40'28.88"" U 103°34'29.02"" T",BP
21.02.40172,Pulau Randui,,"00°52'45.99"" U 103°25'25.00"" T",TBP
21.02.40173,Pulau Rangges,,"01°03'11.89"" U 103°18'29.14"" T",TBP
21.02.40174,Pulau Rengat,,"00°55'19.17"" U 103°27'48.84"" T",TBP
21.02.40175,Pulau Rengat Besar,,"00°55'31.00"" U 103°23'01.00"" T",TBP
21.02.40176,Pulau Rengat Kecil,,"00°55'30.00"" U 103°23'16.00"" T",TBP
21.02.40177,Pulau Renjes,,"00°49'31.33"" U 103°49'36.18"" T",TBP
21.02.40178,Pulau Resam,,"00°46'00.00"" U 103°58'43.00"" T",TBP
21.02.40179,Pulau Rukau Selatan,,"00°32'25.77"" U 103°46'38.20"" T",TBP
21.02.40180,Pulau Rukau Tengah,,"00°34'38.26"" U 103°46'17.33"" T",TBP
21.02.40181,Pulau Rukau Utara,,"00°37'27.68"" U 103°45'31.97"" T",TBP
21.02.40182,Pulau Sandam Darat,,"00°29'28.00"" U 103°37'46.99"" T",TBP
21.02.40183,Pulau Sandam Laut,,"00°28'25.00"" U 103°39'47.00"" T",TBP
21.02.40184,Pulau Sanglar,,"00°37'09.00"" U 103°41'21.00"" T",TBP
21.02.40185,Pulau Sanglar Kecil,,"00°36'29.00"" U 103°42'38.99"" T",TBP
21.02.40186,Pulau Saoma,,"00°46'01.18"" U 103°51'05.66"" T",TBP
21.02.40187,Pulau Sebaik,,"00°45'06.99"" U 103°58'13.00"" T",TBP
21.02.40188,Pulau Sebuntah,,"00°49'32.00"" U 103°26'46.00"" T",TBP
21.02.40189,Pulau Sekajang Besar,,"00°39'31.00"" U 103°34'35.00"" T",TBP
21.02.40190,Pulau Sekajang Kecil,,"00°39'49.00"" U 103°35'07.00"" T",TBP
21.02.40191,Pulau Sekajang Laut,,"00°38'59.20"" U 103°34'59.23"" T",TBP
21.02.40192,Pulau Sekampong,,"00°50'01.09"" U 103°20'54.43"" T",
21.02.40193,Pulau Sekatip,,"00°45'06.00"" U 103°56'26.00"" T",TBP
21.02.40194,Pulau Selarang,,"00°47'21.99"" U 103°43'16.00"" T",TBP
21.02.40195,Pulau Semangka,,"00°54'14.00"" U 103°50'07.00"" T",TBP
21.02.40196,Pulau Semembang,,"00°30'10.00"" U 103°38'04.99"" T",TBP
21.02.40197,Pulau Semuntah,,"00°51'22.16"" U 103°24'40.26"" T",TBP
