K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.13.26.2006,,,,,,6 Kasomalang Wetan,,Semula wil. Kec. Jalancagak
32.13.26.2007,,,,,,7 Kasomalang Kulon,,Semula wil. Kec. Jalancagak
32.13.26.2008,,,,,,8 Cimanglid,,Semula wil. Kec. Jalancagak
32.13.27,,,,27Dawuan,-,10,,Perda No.3/2007
32.13.27.2001,,,,,,1 Manyeti,,Semula wil. Kec. Kalijati
32.13.27.2002,,,,,,2 Rawalele,,Semula wil. Kec. Kalijati
32.13.27.2003,,,,,,3 Sukasari,,Semula wil. Kec. Kalijati
32.13.27.2004,,,,,,4 Situsari,,Semula wil. Kec. Kalijati
32.13.27.2005,,,,,,5 Dawuan Kaler,,Semula wil. Kec. Kalijati
32.13.27.2006,,,,,,6 Dawuan Kidul,,Semula wil. Kec. Kalijati
32.13.27.2007,,,,,,7 Cisampih,,Semula wil. Kec. Kalijati
32.13.27.2008,,,,,,8 Margasari,,Semula wil. Kec. Kalijati
32.13.27.2009,,,,,,9 Batusari,,Semula wil. Kec. Kalijati
32.13.27.2010,,,,,,10 Jambelaer,,Semula wil. Kec. Kalijati
32.13.28,,,,28Pagaden Barat,-,9,,Perda No.3/2007
32.13.28.2001,,,,,,1 Mekarwangi,,Semula wil. Kec. Pagaden
32.13.28.2002,,,,,,2 Bendungan,,Semula wil. Kec. Pagaden
32.13.28.2003,,,,,,3 Munjul,,Semula wil. Kec. Pagaden
32.13.28.2004,,,,,,4 Margahayu,,Semula wil. Kec. Pagaden
32.13.28.2005,,,,,,5 Pangsor,,Semula wil. Kec. Pagaden
32.13.28.2006,,,,,,6 Sumurgintung,,Semula wil. Kec. Pagaden
32.13.28.2007,,,,,,7 Balingbing,,"Semula wil. Kec. Pagaden
Perbaikan nama desa semula Balimbing menjadi Balingbing, sesuai:
Surat Sekda Kab. Subang No. PM.04.04.01./2578/PEM tanggal 5
September 2022; dan
Perda Kab. Subang No. 3/2007."
32.13.28.2008,,,,,,8 Cidahu,,Semula wil. Kec. Pagaden
32.13.28.2009,,,,,,9 Cidadap,,Semula wil. Kec. Pagaden
32.13.29,,,,29Ciater,-,7,,Perda No.3/2007
32.13.29.2001,,,,,,1 Cisaat,,Semula wil. Kec. Jalancagak
32.13.29.2002,,,,,,2 Ciater,,Semula wil. Kec. Jalancagak
32.13.29.2003,,,,,,3 Nagrak,,Semula wil. Kec. Jalancagak
32.13.29.2004,,,,,,4 Cibeusi,,Semula wil. Kec. Jalancagak
32.13.29.2005,,,,,,5 Cibitung,,Semula wil. Kec. Jalancagak
32.13.29.2006,,,,,,6 Palasari,,Semula wil. Kec. Jalancagak
32.13.29.2007,,,,,,7 Sanca,,Semula wil. Kec. Jalancagak
32.13.30,,,,30Pusakajaya,-,8,,Perda No.3/2007
32.13.30.2001,,,,,,1 Kebondanas,,Semula Wil Kec. Pusakanagara
32.13.30.2002,,,,,,2 Pusakajaya,,Semula Wil Kec. Pusakanagara
32.13.30.2003,,,,,,3 Karanganyar,,Semula Wil Kec. Pusakanagara
32.13.30.2004,,,,,,4 Bojongtengah,,Semula Wil Kec. Pusakanagara
