Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
64.03.40018,Pulau Derawan,,"02°17'03.00"" U 118°14'39.00"" T",BP
64.03.40019,Pulau Guntung,,"02°06'49.00"" U 117°52'23.00"" T",TBP
64.03.40020,Pulau Gurimbang,,"02°11'21.89"" U 117°35'25.95"" T",TBP
64.03.40021,Pulau Gusung Situnggala,,"02°16'08.57"" U 118°35'00.72"" T",
64.03.40022,Pulau Kakaban,,"02°08'39.54"" U 118°32'10.48"" T",TBP
64.03.40023,Pulau Kamagi Lekkat,,"02°18'00.38"" U 118°34'28.81"" T",TBP
64.03.40024,Pulau Kamagi Pikkit,,"02°17'33.93"" U 118°34'54.79"" T",TBP
64.03.40025,Pulau Kaniungan Besar,,"01°07'00.53"" U 118°50'34.08"" T",BP
64.03.40026,Pulau Kaniungan Kecil,,"01°09'12.96"" U 118°52'41.39"" T",TBP
64.03.40027,Pulau Kelelawar,,"02°09'24.78"" U 117°52'41.35"" T",
64.03.40028,Pulau Kokok,,"02°13'13.00"" U 118°39'06.99"" T",TBP
64.03.40029,Pulau Labatan,,"02°15'58.99"" U 118°35'32.42"" T",TBP
64.03.40030,Pulau Labulabu,,"02°19'58.00"" U 118°07'53.00"" T",TBP
64.03.40031,Pulau Lakitkuhita,,"02°14'57.94"" U 118°38'15.83"" T",TBP
64.03.40032,Pulau Lalawan,,"02°06'02.78"" U 117°48'39.67"" T",TBP
64.03.40033,Pulau Lungsurannaga,,"02°04'41.44"" U 117°48'30.51"" T",TBP
64.03.40034,Pulau Manambula,,"02°22'23.00"" U 118°11'39.99"" T",TBP
64.03.40035,Pulau Manimbora,,"01°28'01.24"" U 118°32'01.02"" T",TBP
64.03.40036,Pulau Maratua,,"02°11'26.99"" U 118°36'25.99"" T",BP (PPKT)
64.03.40037,Pulau Mataha,,"01°31'10.99"" U 118°54'29.00"" T",TBP
64.03.40038,Pulau Nakal,,"02°06'36.00"" U 117°46'44.00"" T",TBP
64.03.40039,Pulau Pabahanan,,"02°14'12.99"" U 118°37'50.90"" T",TBP
64.03.40040,Pulau Padai,,"02°04'22.13"" U 117°39'47.91"" T",TBP
64.03.40041,Pulau Panjang,,"02°22'04.08"" U 118°12'25.77"" T",TBP
64.03.40042,Pulau Payau,,"02°07'09.00"" U 117°16'27.00"" T",TBP
64.03.40043,Pulau Peapea,,"02°11'17.00"" U 118°36'28.00"" T",BP
64.03.40044,Pulau Pesayan,,"02°04'55.40"" U 117°38'49.73"" T",
64.03.40045,Pulau Radak,,"01°55'41.10"" U 117°51'22.36"" T",
64.03.40046,Pulau Rampien,,"02°06'09.00"" U 117°19'45.42"" T",TBP
64.03.40047,Pulau Saketa,,"01°58'37.20"" U 117°50'11.34"" T",
64.03.40048,Pulau Samama,,"02°07'57.00"" U 118°19'44.00"" T",TBP
64.03.40049,Pulau Sambit,,"01°46'50.19"" U 119°02'10.84"" T",TBP (PPKT)
64.03.40050,Pulau Sangalaki,,"02°05'08.00"" U 118°23'58.99"" T",TBP
64.03.40051,Pulau Sangalan Diki,,"02°13'35.37"" U 118°38'51.63"" T",TBP
64.03.40052,Pulau Sangalan Hea,,"02°13'52.00"" U 118°38'39.99"" T",TBP
64.03.40053,Pulau Semut,,"02°15'59.00"" U 118°35'01.00"" T",TBP
64.03.40054,Pulau Sentubung,,"02°13'05.99"" U 118°39'10.00"" T",TBP
64.03.40055,Pulau Serundung,,"02°11'33.00"" U 117°34'56.67"" T",TBP
64.03.40056,Pulau Sialod,,"02°15'29.00"" U 118°35'55.00"" T",TBP
64.03.40057,Pulau Siappung,,"02°15'43.99"" U 118°35'28.38"" T",TBP
