Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
12.71,KOTA MEDAN,1,,
12.71.40001,Pulau Sicanang,,"03°46'39.69"" U 098°39'24.30"" T",
12.73,KOTA SIBOLGA,2,,
12.73.40001,Pulau Bangke,,"01°43'01.04"" U 098°45'46.32"" T",TBP
12.73.40002,Pulau Sarudik,,"01°43'41.00"" U 098°46'49.00"" T",BP
12.74,KOTA TANJUNG BALAI,7,,
12.74.40001,Pulau Belanga,,"02°56'21.89"" U 099°50'11.07"" T",
12.74.40002,Pulau Beswesen,,"02°57'22.82"" U 099°49'45.55"" T",
12.74.40003,Pulau Buaya,,"02°59'16.53"" U 099°48'19.62"" T",
12.74.40004,Pulau Langgai,,"02°56'16.35"" U 099°49'56.15"" T",
12.74.40005,Pulau Rumbia,,"02°55'51.29"" U 099°49'29.92"" T",
12.74.40006,Pulau Serindan,,"02°57'49.49"" U 099°49'01.97"" T",
12.74.40007,Pulau Tualang,,"02°57'18.20"" U 099°50'01.91"" T",
Jumlah Pulau Provinsi SUMATERA UTARA,,229,,
