K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.24,KAB. KENDAL,,,20,20,266,"1.008,124","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.24.01,,,,1Plantungan,-,12,,
33.24.01.2001,,,,,,1 Blumah,,
33.24.01.2002,,,,,,2 Kediten,,
33.24.01.2003,,,,,,3 Tlogopayung,,
33.24.01.2004,,,,,,4 Wonodadi,,
33.24.01.2005,,,,,,5 Manggungmangu,,
33.24.01.2006,,,,,,6 Tirtomulyo,,
33.24.01.2007,,,,,,7 Karanganyar,,
33.24.01.2008,,,,,,8 Jurangagung,,
33.24.01.2009,,,,,,9 Jati,,
33.24.01.2010,,,,,,10 Wadas,,
33.24.01.2011,,,,,,11 Bendosari,,
33.24.01.2012,,,,,,12 Mojoagung,,
33.24.02,,,,2Pageruyung,-,14,,
,,,,,,Godoharjo,,Dihapus surat Bupati Kendal No. 094/2968.A/TP
33.24.02.2002,,,,,,1 Getasblawong,,
33.24.02.2003,,,,,,2 Parakansebaran,,"Koreksi nama desa Srt Selda No. 060/589/Tapem/2016 tgl 21 Maret
2016.
Perbaikan nama desa semula Parakan Sebaran menjadi
Parakansebaran sesuai Perda Kab. Kendal No.1/2016."
33.24.02.2004,,,,,,3 Petung,,
33.24.02.2005,,,,,,4 Krikil,,
33.24.02.2006,,,,,,5 Pucakwangi,,
33.24.02.2007,,,,,,6 Pageruyung,,
33.24.02.2008,,,,,,7 Tambahrejo,,
33.24.02.2009,,,,,,8 Gebangan,,
33.24.02.2010,,,,,,9 Surokonto Wetan,,
33.24.02.2011,,,,,,10 Bangunsari,,
33.24.02.2012,,,,,,11 Kebongembong,,
33.24.02.2013,,,,,,12 Surokonto Kulon,,
33.24.02.2014,,,,,,13 Pagergunung,,
33.24.02.2015,,,,,,14 Gondoharum,,PMD
,,,,,,Gebanganom Wetan,,"PMD, dihapus surat Bupati Kendal No. 094/2568.A/TP"
33.24.03,,,,3Sukorejo,-,18,,
33.24.03.2001,,,,,,1 Gentinggunung,,
33.24.03.2002,,,,,,2 Bringinsari,,
