K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.11.15.2010,,,,,,10 Pante Baro Kumbang,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.15.2011,,,,,,"11 Pante Baro Buket
Panyang",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.15.2012,,,,,,12 Alue Krueb,,
11.11.15.2013,,,,,,13 Alue Iet,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.15.2014,,,,,,14 Paloh Mampre,,
11.11.15.2015,,,,,,15 Buket Sudan,,
11.11.15.2016,,,,,,16 Awe Geutah,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.15.2017,,,,,,17 Cot Saleuet,,
11.11.15.2018,,,,,,18 Alue Glumpang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.15.2019,,,,,,19 Pante Karya,,
11.11.15.2020,,,,,,20 Awe Geutah Paya,,Qanun No. 9/2007
11.11.15.2021,,,,,,21 Dayah Baro,,Qanun No. 9/2007
11.11.16,,,,16Peusangan Selatan,-,21,,
11.11.16.2001,,,,,,1 Darussalam,,
11.11.16.2002,,,,,,2 Blang Mane,,
11.11.16.2003,,,,,,3 Tanjong Beuridi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.16.2004,,,,,,4 Darul Aman,,
11.11.16.2005,,,,,,5 Geulanggang Labu,,
11.11.16.2006,,,,,,6 Teupin Reudeup,,
11.11.16.2007,,,,,,7 Ulee Jalan,,
11.11.16.2008,,,,,,8 Paya Crot,,
11.11.16.2009,,,,,,9 Pulo Panyang,,
11.11.16.2010,,,,,,10 Me Rayeuk,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.16.2011,,,,,,11 Uteun Gathom,,
11.11.16.2012,,,,,,12 Lueng Kuli,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perbaikan nama desa semula Lung Kuli menjadi Lueng Kuli, sesuai:
Qanun No. 42 Tahun 2004; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.11.16.2013,,,,,,13 Lueng Baro,,
,,,,,,,,
