K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64.08.07.2006,,,,,,6 Muara Pantun,,
64.08.07.2007,,,,,,7 Rantau Panjang,,
64.08.07.2008,,,,,,8 Kernyanyan,,"Pemekaran sebagian Desa Long Segar, Perda 12/2011"
64.08.08,,,,8Kombeng,-,7,,
64.08.08.2001,,,,,,1 Makmur Jaya,,
64.08.08.2002,,,,,,2 Marga Mulya,,
64.08.08.2003,,,,,,3 Sukamaju,,
64.08.08.2004,,,,,,4 Sidomulyo,,
64.08.08.2005,,,,,,5 Sri Pantun,,
64.08.08.2006,,,,,,6 Kombeng Indah,,
64.08.08.2007,,,,,,7 Miau Baru,,
64.08.09,,,,9Bengalon,-,11,,
64.08.09.2001,,,,,,1 Sepaso,,
64.08.09.2002,,,,,,2 Sekerat,,
64.08.09.2003,,,,,,3 Keraitan,,
64.08.09.2004,,,,,,4 Tepian Langsat,,
64.08.09.2005,,,,,,5 Tebangan Lembak,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.08.09.2006,,,,,,6 Sepaso Timur,,
64.08.09.2007,,,,,,7 Sepaso Selatan,,
64.08.09.2008,,,,,,8 Muara Bengalon,,
64.08.09.2009,,,,,,9 Tepian Baru,,
64.08.09.2010,,,,,,10 Tepian Indah,,
64.08.09.2011,,,,,,11 Sepaso Barat,,
64.08.10,,,,10Kaliorang,-,7,,
64.08.10.2001,,,,,,1 Kaliorang,,
,,,,,,Bumi Etam,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
,,,,,,Bumi Rapak,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
,,,,,,Bumi Jaya,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
,,,,,,Ciptagraha,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
64.08.10.2006,,,,,,2 Bukit Makmur,,
64.08.10.2007,,,,,,3 Bukit Harapan,,
64.08.10.2008,,,,,,4 Citra Manunggal Jaya,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.08.10.2009,,,,,,5 Bangun Jaya,,
64.08.10.2010,,,,,,6 Bumi Sejahtera,,
,,,,,,Kedungan Jaya,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
,,,,,,Pengadan Baru,,"Menjadi wil. Kec. Kaubun, Perda No. 12/2005"
64.08.10.2013,,,,,,7 Selangkau,,
,,,,,,,,
