K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.19.2017,,,,,,17 Cot Laba,,
11.08.19.2018,,,,,,18 Meunasah Pante,,
11.08.19.2019,,,,,,19 Meurandeh Paya,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.19.2020,,,,,,20 Cot Murong,,
11.08.19.2021,,,,,,21 Matang Paya,,
11.08.19.2022,,,,,,22 Lhok Euncien,,
11.08.19.2023,,,,,,23 Cot Usen,,
11.08.19.2024,,,,,,24 Meunasah Hagu,,
11.08.19.2025,,,,,,25 Blang Rheue,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.19.2026,,,,,,26 Paya Bateung,,
11.08.20,,,,20Paya Bakong,-,39,,
11.08.20.2001,,,,,,1 Blang Ara,,
11.08.20.2002,,,,,,2 Tgk.Dibanda Pirak,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.08.20.2003,,,,,,3 Paya Meudru,,
11.08.20.2004,,,,,,4 Blang Sialet,,
11.08.20.2005,,,,,,5 Buket Guru,,
11.08.20.2006,,,,,,6 Geulumpang Pirak,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.20.2007,,,,,,7 Alue Lhok,,
11.08.20.2008,,,,,,8 Seuneubok Aceh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.20.2009,,,,,,9 Buket Pidie,,
11.08.20.2010,,,,,,10 Kebon Pirak,,
11.08.20.2011,,,,,,11 Alue Leukot,,
11.08.20.2012,,,,,,12 Blang Mane,,
11.08.20.2013,,,,,,13 Peureupok,,
11.08.20.2014,,,,,,14 Alue Bieng,,"Perbaikan nama desa semula Ulue Bieng menjadi Alue Bieng, sesuai:
Qanun No. 5 Tahun 2016; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.08.20.2015,,,,,,15 Pante Seuleumak,,
11.08.20.2016,,,,,,16 Meuria Seuleumak,,
11.08.20.2017,,,,,,17 Tunong Krueng,,
11.08.20.2018,,,,,,18 Geureughek,,
11.08.20.2019,,,,,,19 Meunye Seuleumak,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.08.20.2020,,,,,,20 Simpang,,
