K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95,PAPUA PEGUNUNGAN,,,,,,,
95.05,KAB. MAMBERAMO TENGAH,,,5,0,59,"4.101,500","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
95.05.01,,,,1Kobakma,,,,"Perbaikan nama kecamatan semula Kobagma menjadi Kobakma
sesuai Surat Pernyataan Bupati Mamberamo Tengah Tanggal 9
September 2022."
95.05.01.2001,,,,,,1 Kobakma,,"Perbaikan nama desa/kampung semula Kobagma menjadi Kobakma
sesuai Surat Pernyataan Bupati Mamberamo Tengah Tanggal 9
September 2022."
95.05.01.2002,,,,,,2 Ninugagas,,
95.05.01.2003,,,,,,3 Seralema,,
95.05.01.2004,,,,,,4 Gimbis,,
95.05.01.2005,,,,,,5 Boroges,,
95.05.01.2006,,,,,,6 Aunduang,,
95.05.01.2007,,,,,,7 Luarima,,
95.05.01.2008,,,,,,8 Guawage,,
95.05.01.2009,,,,,,9 Moga,,
95.05.01.2010,,,,,,10 Keniwa,,
95.05.01.2011,,,,,,11 Sembegulik,,
95.05.01.2012,,,,,,12 Dogle,,
95.05.01.2013,,,,,,13 Wiyugobak,,
95.05.01.2014,,,,,,14 Baliklabuk,,
95.05.01.2015,,,,,,15 Yagalim,,
95.05.02,,,,2Kelila,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.05.02.2001,,,,,,1 Kelila,,
95.05.02.2002,,,,,,2 Dibunggen,,
95.05.02.2003,,,,,,3 Timeria,,
95.05.02.2004,,,,,,4 Uganda,,
95.05.02.2005,,,,,,5 Dogobak,,
95.05.02.2006,,,,,,6 Yalenggolo,,
95.05.02.2007,,,,,,7 Binime,,
95.05.02.2008,,,,,,8 Tikapura,,
95.05.02.2009,,,,,,9 Onggobalo,,
95.05.02.2010,,,,,,10 Kambo,,
95.05.02.2011,,,,,,11 Kindok,,
95.05.02.2012,,,,,,12 Tari,,
95.05.02.2013,,,,,,13 Gelora,,
95.05.02.2014,,,,,,14 Yagabur,,
,,,,,,,,
