NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,16.04.22,15 Pagar Gunung,,,,,,20,,,Perda No. 20/2008 perub. atas Perda No. 8/2006
,16.04.23,16 Merapi Timur,,,,,1,13,,,Perda No. 22/2008 perub. atas Perda No. 9/2006
,16.04.24,17 Tanjung Sakti Pumi,,,,,,18,,,Perda No. 10/2006
,16.04.25,18 Gumay Ulu,,,,,,10,,,Perda No. 19/2008
,16.04.26,19 Merapi Selatan,,,,,,9,,,Perda No. 21/2008
,16.04.27,20 Tanjungtebat,,,,,,14,,,Perda No. 23/2008
,16.04.28,21 Muarapayang,,,,,,7,,,Perda No. 25/2008
,16.04.29,22 Sukamerindu,,,,,,10,,,"Pemekaran wil Kec. Pajar Bulan, Perda No. 3/2012"
,16.04.30,23 Mulak Sebingkai,,,,,,10,,,"Pemekaran sebagian wil Kec. Mulak Ulu, Perda No.3/2017"
,16.04.31,24 Lahat Selatan,,,,,,10,,,"Pemekaran sebagian wil Kec.Lahat dan Kec.Pulaupinang, Perda
No.4/2017"
,16.05,5 KAB. MUSI RAWAS,Lubuk Linggau,,,14,13,186,6.123,411.196,"Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,16.05.01,1 Tugumulyo,,,,,1,17,,,
,16.05.02,2 Muara Lakitan,,,,,1,19,,,
,16.05.03,3 Muara Kelingi,,,,,1,20,,,
,16.05.08,4 Jayaloka,,,,,1,12,,,
,16.05.09,5 Muara Beliti,,,,,1,11,,,
,16.05.10,6 STL Ulu Terawas,,,,,1,12,,,"Perubahan nama Kec. BKL. Ulu Terawas, Perda No. 20/2006"
,16.05.11,7 Selangit,,,,,1,11,,,
,16.05.12,8 Megang Sakti,,,,,2,19,,,
,16.05.13,9 Purwodadi,,,,,2,9,,,
,16.05.14,10 BTS. Ulu,,,,,1,18,,,
,16.05.18,11 Tiang Pumpung Kepungut,,,,,,10,,,Perda No. 19/2006
,16.05.19,12 Sumber Harta,,,,,1,9,,,Perda No. 20/2006
,16.05.20,13 Tuah Negeri,,,,,,11,,,Perda No. 21/2006
,16.05.21,14 Suka Karya,,,,,,8,,,Perda No. 22/2006
,16.06,6 KAB. MUSI BANYUASIN,Sekayu,,,15,13,229,14.551,668.654,"Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,16.06.01,1 Sekayu,,,,,4,10,,,
,16.06.02,2 Lais,,,,,,16,,,
,16.06.03,3 Sungai Keruh,,,,,,10,,,
,16.06.04,4 Batang Hari Leko,,,,,,16,,,
,16.06.05,5 Sanga Desa,,,,,2,17,,,
,16.06.06,6 Babat Toman,,,,,2,12,,,
