Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
81.03.40270,Pulau Wolas,,"07°31'40.00"" S 131°09'33.99"" T",BP
81.03.40271,Pulau Wununuswotar,,"07°19'45.50"" S 131°17'56.80"" T",
81.03.40272,Pulau Wurmali,,"07°17'06.00"" S 131°23'11.00"" T",BP
81.03.40273,Pulau Wuryaru,,"07°27'12.12"" S 131°04'25.07"" T",BP
81.03.40274,Pulau Wutat,,"07°20'17.99"" S 131°15'20.99"" T",BP
81.03.40275,Pulau Yamdena,,"07°30'28.00"" S 131°29'35.99"" T",BP
81.03.40276,Pulau Yamgur Raa,,"07°23'22.36"" S 131°13'47.00"" T",
81.03.40277,Pulau Yamgurrual,,"07°23'01.70"" S 131°11'59.60"" T",
81.03.40278,Pulau Yayaru,,"07°40'36.00"" S 130°55'53.00"" T",BP
81.03.40279,Pulau Batu Kapal,,"06°41'33.48"" S 131°33'35.91"" T",
81.03.40280,Pulau Batu Kelapa,,"06°45'14.45"" S 131°34'14.44"" T",
81.03.40281,Pulau Batu Malaka Barat,,"06°49'57.09"" S 131°31'25.65"" T",
81.03.40282,Pulau Batu Malaka Tengah,,"06°49'56.95"" S 131°31'27.67"" T",
81.03.40283,Pulau Falakadar Besar,,"06°49'42.25"" S 131°30'28.11"" T",
81.03.40284,Pulau Falakadar Kecil,,"06°49'45.84"" S 131°30'27.62"" T",
81.03.40285,Pulau Falakadar Tengah,,"06°49'45.12"" S 131°30'27.96"" T",
81.03.40286,Pulau Hilwuli,,"06°43'06.34"" S 131°32'42.05"" T",
81.03.40287,Pulau Keliobar Wahan Selatan,,"06°46'07.64"" S 131°35'12.75"" T",
81.03.40288,Pulau Kelwulan Selatan,,"06°41'50.86"" S 131°33'48.23"" T",
81.03.40289,Pulau Kelwulan Utara,,"06°41'47.68"" S 131°33'45.72"" T",
81.03.40290,Pulau Kubkuban,,"06°48'37.99"" S 131°31'50.08"" T",
81.03.40291,Pulau Lampu Selatan,,"07°13'49.44"" S 131°58'45.98"" T",
81.03.40292,Pulau Lampu Utara,,"07°13'45.71"" S 131°58'43.51"" T",
81.03.40293,Pulau Leleyawar Dawan,,"06°45'20.95"" S 131°34'10.04"" T",
81.03.40294,Pulau Leleyawar Kou,,"06°45'18.74"" S 131°34'11.63"" T",
81.03.40295,Pulau Ngarwearlaran Besar,,"06°47'04.87"" S 131°33'32.10"" T",
81.03.40296,Pulau Ngarwearlaran Kecil,,"06°47'07.43"" S 131°33'36.97"" T",
81.03.40297,Pulau Ngatun Dawan,,"06°45'13.73"" S 131°33'44.25"" T",
81.03.40298,Pulau Ngatun Kou,,"06°45'11.20"" S 131°33'47.38"" T",
81.03.40299,Pulau Tatun Balengan,,"06°44'58.67"" S 131°33'40.02"" T",
81.03.40300,Pulau Vatwihian,,"06°45'14.45"" S 131°34'14.44"" T",TBP
81.03.40301,Pulau Wat Thyanat Blawat,,"06°47'31.87"" S 131°31'18.88"" T",
81.03.40302,Pulau Wat Thyanat Bubut,,"06°48'48.63"" S 131°31'17.31"" T",
81.03.40303,Pulau Wat Thyanat Mou,,"06°45'07.29"" S 131°33'46.28"" T",
81.03.40304,Pulau Wat Thyanat Ngewu,,"06°45'28.46"" S 131°33'54.84"" T",
81.03.40305,Pulau Wat Thyanat Utara,,"06°45'00.95"" S 131°33'47.70"" T",
81.03.40306,Pulau Watraat Dua,,"06°43'41.26"" S 131°32'10.80"" T",
81.03.40307,Pulau Watraat Empat,,"06°43'40.88"" S 131°32'11.01"" T",
81.03.40308,Pulau Watraat Enam,,"06°43'40.53"" S 131°32'10.61"" T",
81.03.40309,Pulau Watraat Lima,,"06°43'40.83"" S 131°32'09.55"" T",
