K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81,MALUKU,,,,,,,
81.04,KAB. BURU,,,10,0,82,"4.915,566","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
81.04.01,,,,1Namlea,-,7,,
81.04.01.2001,,,,,,1 Namlea,,
81.04.01.2002,,,,,,2 Lala,,
81.04.01.2003,,,,,,3 Karang Jaya,,
,,,,,,Ubung,,Menjadi Wil Kec Lilialy Perda No. 24/2012
,,,,,,Jikumerasa,,Menjadi Wil Kec Lilialy Perda No. 24/2012
,,,,,,Waimiting,,Menjadi Wil Kec Lilialy Perda No. 24/2012
,,,,,,Sawa,,Menjadi Wil Kec Lilialy Perda No. 24/2012
,,,,,,Waeparang,,Menjadi Wil Kec Lilialy Perda No. 24/2012
81.04.01.2009,,,,,,4 Siahoni,,
81.04.01.2010,,,,,,5 Jamilu,,
81.04.01.2011,,,,,,6 Sanleko,,
81.04.01.2012,,,,,,7 Batu boy,,Peningkatan status menjadi desa Perda No 5/2010
81.04.02,,,,2Air Buaya,-,10,,
,,,,,,Waenibe,,Menjadi wil Kec. Fena Leisela Perda no. 22/2012
,,,,,,Waspait,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Wamlana,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
81.04.02.2004,,,,,,1 Waepure,,
81.04.02.2005,,,,,,2 Waemangit,,
81.04.02.2006,,,,,,3 Air Buaya,,
81.04.02.2007,,,,,,4 Tanjung Karang,,
81.04.02.2008,,,,,,5 Bara,,
,,,,,,Wawana Baru,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Waelana-lana,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Wasi,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Waereman,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Waemite,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
81.04.02.2014,,,,,,6 Selwadu,,Peningkatan status menjadi desa Perda No. 19/2009
,,,,,,Lemanpoli,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Rehariat,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,Balbahu,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
81.04.02.2018,,,,,,7 Wasbaka,,Peningkatan status menjadi desa Perda No. 5/2010
81.04.02.2019,,,,,,8 Kampung Baru,,Peningkatan status menjadi desa Perda No. 5/2010
81.04.02.2020,,,,,,9 Batlale,,Peningkatan status menjadi desa Perda No. 5/2010
,,,,,,Waidanga,,Menjadi Wil Kec Fena Leisela Perda No. 22/2012
,,,,,,,,
