K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.01.2022,,,,,,9 Sungai Segajah Jaya,,"Pemekaran sebagian Desa Sungaisegajah, Perda No.26/2011,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.02,,,,2Bangko,5,10,,
,,,,,,Telukbano II,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Suak Temenggung,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Pedamaran,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Suak Air Hitam,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Sei Besar,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Pekaitan,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
,,,,,,Bantaian Hilir,,"Menjadi wil. Kec. Batu Hampar, Perda No. 3/2004"
,,,,,,Sungai Sialang,,"Menjadi wil. Kec. Batu Hampar, Perda No. 3/2004"
14.07.02.2009,,,,,,"1 Labuhan Tangga
Kecil",,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.2010,,,,,,"2 Labuhan Tangga
Besar",,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.1011,,,,,1Bagan Punak,,,"Perubahan status menjadi Kel, Perda No. 11/2009"
14.07.02.1012,,,,,2Bagan Kota,,,
14.07.02.2013,,,,,,3 Bagan Jawa,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.2014,,,,,,4 Parit Aman,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.1015,,,,,3Bagan Hulu,,,
14.07.02.1016,,,,,4Bagan Barat,,,
14.07.02.1017,,,,,5Bagan Timur,,,
,,,,,,Rokan Baru,,"Menjadi wil Kec. Pekaitan, Perda No. 2/2010"
14.07.02.2019,,,,,,"5 Labuhan Tangga
Baru",,"Perda No.3/2004, Pemekaran sebagian Ds.Labuhan Tangga Kecil,
Perda No.14/2009, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23
Juni 2016, Perbaikan nama hasil validasi tgl 28 April 2017 dan
rekomendasi Ditjen BPD No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Bantaian Baru,,"Menjadi wil. Kec. Batu Hampar, Perda No. 3/2004"
14.07.02.2021,,,,,,6 Bagan Jawa Pesisir,,"Pemekaran sebagian Desa Bagan Jawa, Perda No.14/2009, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.02.2022,,,,,,7 Serusa,,"Pemekaran sebagian Desa Parit Aman, Perda No. 1/2012"
,,,,,,,,
