K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.09.11,,,,11VII Koto Ilir,-,6,,Perda No.17 / 2004
15.09.11.2001,,,,,,"1 Teluk Kepayang
Pulau Indah",,Semula wilayah Kec.VII Koto
15.09.11.2002,,,,,,2 Balai Rajo,,Semula wilayah Kec.VII Koto
15.09.11.2003,,,,,,3 Cermin Alam,,Semula wilayah Kec.VII Koto
15.09.11.2004,,,,,,4 Sungai Karang,,Semula wilayah Kec.VII Koto
15.09.11.2005,,,,,,5 Paseban,,Semula wilayah Kec.VII Koto
15.09.11.2006,,,,,,6 Pasir Mayang,,Pemekaran sebagian Desa Balai Rajo Perda No. 7/2010
15.09.12,,,,12Muara Tabir,-,8,,Perda No.17 / 2004
15.09.12.2001,,,,,,1 Tanah Garo,,Semula wil.Kec.Tebo Ilir
15.09.12.2002,,,,,,2 Pintas Tuo,,Semula wil.Kec.Tebo Ilir
15.09.12.2003,,,,,,3 Embacang Gedang,,Semula wil.Kec.Tebo Ilir
15.09.12.2004,,,,,,4 Bangun Seranten,,"Semula wil.Kec.Tebo Ilir, Perbaikan nama sesuai Surat Pemkab No.
140/140/PKD/2017 tgl 9 Mei 2017 hal Revisi Kepmendagri No.140-9756
Thn 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl
21 Juni 2017"
15.09.12.2005,,,,,,5 Tambun Arang,,Semula wil.Kec.Tebo Ilir
15.09.12.2006,,,,,,6 Sungai Jernih,,Semula wil.Kec.Tebo Ilir
15.09.12.2007,,,,,,7 Bangko Pintas,,Pemekaran sebagian Desa Pintas Tuo Perda No. 4/2010
15.09.12.2008,,,,,,8 Olak Kemang,,"Pemekaran Desa Tambung Arang, Perda No. 10/2012"
