K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.02,KAB. KONAWE,,,28,58,291,"5.351,853","Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.02.01,,,,1Lambuya,1,9,,
74.02.01.1001,,,,,1Lambuya,,,
,,,,,,Puriala,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Watundehoa,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Silea,,"Menjadi wil. Kec. Onembute, Perda No. 6/2008"
,,,,,,Uepai,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
74.02.01.2006,,,,,,1 Awuliti,,
74.02.01.2007,,,,,,2 Asaki,,
,,,,,,Sonai,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Lalongatu,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Poanaha,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
74.02.01.2011,,,,,,3 Amberi,,
74.02.01.2012,,,,,,4 Waworaha,,
,,,,,,Ameroro,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Puusangi,,"Menjadi wil. Kec. Sampara, Perda No. 16/2003"
74.02.01.2015,,,,,,5 Tanggobu,,
,,,,,,Ulu Meraka,,"Pencabutan kode desa mendasarkan kepada Rekomendasi Dirjen Bina
Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal Penyampaian Hasil
Validasi Data Nama dan Jumlah Desa Seluruh Indonesia"
,,,,,,Tawarotebota,,Menjadi wil. Kec. Uwepai
,,,,,,Onembute,,"Menjadi wil. Kec. Onembute, Perda No. 6/2008"
,,,,,,Olo-Oloho,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Matahoalu,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Langomea,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Rawua,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Baruga,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Wanua Morome,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Amaroa,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Tangobu,,"Menjadi wil. Kec. Bondoala, Perda No. 15/2002"
74.02.01.2027,,,,,,6 Meraka,,
,,,,,,Trimulya,,"Menjadi wil. Kec. Onembute, Perda No. 6/2008"
,,,,,,Tawawelewe,,"Menjadi wil. Kec. Uepai, Perda No. 15/2002"
,,,,,,Nopoosi,,"Menjadi wil. Kec. Onembute, Perda No. 6/2008"
,,,,,,Unggulino,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,Mokalelelo,,"Menjadi wil. Kec. Puriala, Perda No. 16/2003"
,,,,,,,,
