K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.06,KAB. BELITUNG TIMUR,,,7,0,39,"2.588,403","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.06.01,,,,1Manggar,-,9,,
19.06.01.2001,,,,,,1 Lalang Jaya,,
19.06.01.2002,,,,,,2 Kurnia Jaya,,
19.06.01.2003,,,,,,3 Padang,,
19.06.01.2004,,,,,,4 Kelubi,,
,,,,,,Mengkubang,,menjadi wil. Kec. Damar Perda No. 3/2010
19.06.01.2006,,,,,,5 Lalang,,
19.06.01.2007,,,,,,6 Baru,,
,,,,,,Sukamandi,,Menjadi wil. Kec. Damar Perda No. 3/2010
,,,,,,Mempaya,,menjadi wil Kec. Damar Perda No. 3/2010
19.06.01.2010,,,,,,7 Buku Limau,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
,,,,,,Burong Mandi,,menjadi wil. Kec. Damar Perda No. 3/2010
19.06.01.2012,,,,,,8 Mekar Jaya,,Perda No. 10/2008
19.06.01.2013,,,,,,9 Bentaian Jaya,,Perda No. 10/2008
19.06.02,,,,2Gantung,-,7,,
19.06.02.2001,,,,,,1 Gantung,,
19.06.02.2002,,,,,,2 Selingsing,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.06.02.2003,,,,,,3 Jangkar Asam,,
19.06.02.2004,,,,,,4 Lilangan,,
,,,,,,Lintang,,Menjadi wil. Kec. Simpang Renggiang Perda No. 3/2010
,,,,,,Renggiang,,Menjadi wil. Kec. Simpang Renggiang Perda No. 3/2010
,,,,,,Simpang Tiga,,Menjadi wil. Kec. Simpang Renggiang Perda No. 3/2010
,,,,,,Aik Madu,,Menjadi wil. Kec. Simpang Renggiang Perda No. 3/2010
19.06.02.2009,,,,,,5 Lenggang,,Perda No. 10/2008
19.06.02.2010,,,,,,6 Batu Penyu,,Perda No. 10/2008
19.06.02.2011,,,,,,7 Limbongan,,Perda No. 10/2008
19.06.03,,,,3Dendang,-,4,,
19.06.03.2001,,,,,,1 Dendang,,
19.06.03.2002,,,,,,2 Jangkang,,
,,,,,,Tanjung Kelumpang,,Menjadi wil. Kec. Simpang Pesak Perda No. 3/2010
,,,,,,Simpang Pesak,,Menjadi wil. Kec. Simpang Pesak Perda No. 3/2010
19.06.03.2005,,,,,,3 Nyuruk,,
,,,,,,Tanjung Batu Itam,,Menjadi wil. Kec. Simpang Pesak Perda No. 3/2010
,,,,,,Dukong,,Menjadi wil. Kec. Simpang Pesak Perda No. 3/2010
