K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.24,KAB. LUWU TIMUR,,,11,3,125,"6.745,921","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.24.01,,,,1Mangkutana,-,11,,
73.24.01.2001,,,,,,1 Maleku,,
73.24.01.2002,,,,,,2 Wonorejo,,
73.24.01.2003,,,,,,3 Margolembo,,
73.24.01.2004,,,,,,4 Teromu,,
,,,,,,Kalaena Kiri,,"Menjadi wil. Kec. Kalaena, Perda No. 4/2006"
,,,,,,Sumber Agung,,"Menjadi wil. Kec. Kalaena, Perda No. 4/2006"
73.24.01.2007,,,,,,5 Manggala,,
,,,,,,Pertasi Kencana,,"Menjadi wil. Kec. Kalaena, Perda No. 4/2006"
73.24.01.2009,,,,,,6 Kasintuwu,,
,,,,,,Non Blok,,"Menjadi wil. Kec. Kalaena, Perda No. 4/2006"
73.24.01.2011,,,,,,7 Balai Kembang,,
,,,,,,Argomulyo,,"Menjadi wil. Kec. Kalaena, Perda No. 4/2006"
73.24.01.2013,,,,,,8 Panca Karsa,,
73.24.01.2014,,,,,,9 Sindu Agung,,"Pemekaran sebagian Desa Margolembo, Perda No. 42/2011"
73.24.01.2015,,,,,,10 Wonorejo Timur,,"Pemekaran sebagian Desa Wonorejo, Perda No. 42/2011"
73.24.01.2016,,,,,,11 Koroncia,,"Pemekaran sebagian Desa Teromu, Perda NO. 11/2012"
73.24.02,,,,2Nuha,1,4,,
73.24.02.2001,,,,,,1 Nuha,,
,,,,,,Ledu Ledu,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
73.24.02.2003,,,,,,2 Nikkel,,Koreksi nama 'Nekkel' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli 2019
,,,,,,Kawata,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
73.24.02.2005,,,,,,3 Matano,,
,,,,,,Tabarano,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
73.24.02.1007,,,,,1Magani,,,"Perubahan status menjadi Kelurahan, Perda No. 24/2011"
,,,,,,Wasuponda,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
73.24.02.2009,,,,,,4 Sorowako,,
,,,,,,Parumpanai,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
,,,,,,Balambano,,"Menjadi wil. Kec. Wasuponda, Perda No. 4/2006"
73.24.03,,,,3Towuti,-,18,,
73.24.03.2001,,,,,,1 Loeha,,
73.24.03.2002,,,,,,2 Mahalona,,
73.24.03.2003,,,,,,3 Timampu,,
73.24.03.2004,,,,,,4 Wawondula,,
,,,,,,,,
