K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.14.09.2009,,,,,,9 Ciawi,,
32.14.09.2010,,,,,,10 Sumurugul,,
32.14.09.2011,,,,,,11 Raharja,,
32.14.09.2012,,,,,,12 Sakambang,,
32.14.09.2013,,,,,,13 Taringgul Tonggoh,,
32.14.09.2014,,,,,,14 Legok Huni,,"Surat Bupati No 140/4377/DKPS tgl 26 Des 2019 hal permohonan
revisi nomenklatur desa dan kel di kab Purwakarta"
32.14.09.2015,,,,,,15 Taringgul Tengah,,
32.14.10,,,,10Pasawahan,-,12,,
32.14.10.2001,,,,,,1 Pasawahananyar,,
32.14.10.2002,,,,,,2 Pasawahan,,
32.14.10.2003,,,,,,3 Sawahkulon,,
32.14.10.2004,,,,,,4 Ciherang,,
32.14.10.2005,,,,,,5 Cidahu,,
32.14.10.2006,,,,,,6 Pasawahankidul,,
32.14.10.2007,,,,,,7 Kertajaya,,
32.14.10.2008,,,,,,8 Lebakanyar,,
32.14.10.2009,,,,,,9 Selaawi,,
32.14.10.2010,,,,,,10 Margasari,,
32.14.10.2011,,,,,,11 Warungkadu,,
32.14.10.2012,,,,,,12 Cihuni,,
32.14.11,,,,11Bojong,-,14,,
32.14.11.2001,,,,,,1 Bojong Barat,,
32.14.11.2002,,,,,,2 Bojong Timur,,
32.14.11.2003,,,,,,3 Cikeris,,
32.14.11.2004,,,,,,4 Cihanjawar,,
32.14.11.2005,,,,,,5 Cipeundeuy,,
32.14.11.2006,,,,,,6 Cileunca,,
32.14.11.2007,,,,,,7 Cibingbin,,
32.14.11.2008,,,,,,8 Kertasari,,
32.14.11.2009,,,,,,9 Pangkalan,,
32.14.11.2010,,,,,,10 Pawenang,,
32.14.11.2011,,,,,,11 Sukamanah,,
32.14.11.2012,,,,,,12 Sindangpanon,,
32.14.11.2013,,,,,,13 Sindangsari,,
32.14.11.2014,,,,,,14 Pasanggrahan,,
32.14.12,,,,12Babakancikao,-,9,,
32.14.12.2001,,,,,,1 Cilangkap,,
32.14.12.2002,,,,,,2 Cicadas,,
32.14.12.2003,,,,,,3 Hegarmanah,,
,,,,,,,,
