Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.03.40026,Gili Mesan,,"08°53'51.63"" S 116°33'17.14"" T",
52.03.40027,Gili Mesero,,"08°51'36.24"" S 116°34'19.52"" T",TBP
52.03.40028,Gili Nonjer,,"08°55'12.21"" S 116°29'05.68"" T",
52.03.40029,Gili Nuse,,"08°49'10.92"" S 116°30'08.60"" T",TBP
52.03.40030,Gili Pasir,,"08°26'34.36"" S 116°44'55.19"" T",TBP
52.03.40031,Gili Petagan,,"08°25'41.73"" S 116°45'08.10"" T",TBP
52.03.40032,Gili Petelu,,"08°51'20.00"" S 116°34'18.00"" T",TBP
52.03.40033,Gili Ranggo Belek,,"08°53'03.76"" S 116°30'51.38"" T",TBP
52.03.40034,Gili Ranggo Kodek,,"08°53'16.24"" S 116°30'30.57"" T",TBP
52.03.40035,Gili Ranggo Kodeq,,"08°53'13.87"" S 116°30'47.99"" T",
52.03.40036,Gili Rarot,,"08°53'53.00"" S 116°32'48.99"" T",TBP
52.03.40037,Gili Ree,,"08°48'48.09"" S 116°30'37.25"" T",BP
52.03.40038,Gili Sulat,,"08°19'37.99"" S 116°43'32.00"" T",TBP
52.03.40039,Gili Sunut,,"08°51'10.46"" S 116°33'00.29"" T",
52.03.40040,Gili Surak,,"08°50'18.78"" S 116°30'37.01"" T",TBP
52.03.40041,Gili Tengek,,"08°55'19.25"" S 116°26'46.00"" T",TBP
52.03.40042,Gili Ujungkecibing,,"08°50'35.99"" S 116°29'55.00"" T",TBP
52.03.40043,Pulau Mangkem Kaoq,,"08°49'46.43"" S 116°30'14.53"" T",TBP
52.03.40044,Pulau Petelu Daye,,"08°51'12.76"" S 116°34'14.98"" T",
52.04,KAB. SUMBAWA,65,,
52.04.40001,Gili Kondo,,"08°39'53.93"" S 117°46'01.99"" T",TBP
52.04.40002,Gili Panan,,"08°39'39.49"" S 117°46'39.80"" T",TBP
52.04.40003,Gili Tapan,,"08°33'43.16"" S 117°49'13.93"" T",TBP
52.04.40004,Pulau Ayar Tawar,,"08°23'56.32"" S 117°02'19.91"" T",TBP
52.04.40005,Pulau Bakau,,"08°41'35.29"" S 118°00'44.71"" T",TBP
52.04.40006,Pulau Basuntu,,"08°31'23.49"" S 117°40'20.84"" T",
52.04.40007,Pulau Batu,,"08°28'04.00"" S 117°40'38.90"" T",TBP
52.04.40008,Pulau Batu Dua,,"08°25'38.58"" S 116°57'31.16"" T",TBP
52.04.40009,Pulau Batu Sai,,"08°25'59.00"" S 116°56'52.00"" T",TBP
52.04.40010,Pulau Batu Sakulit,,"09°03'03.63"" S 117°22'59.95"" T",TBP
52.04.40011,Pulau Batu Samarunding,,"09°02'09.77"" S 117°26'23.16"" T",TBP
52.04.40012,Pulau Batubalong,,"09°01'25.95"" S 117°27'55.27"" T",TBP
52.04.40013,Pulau Batuputih,,"08°31'09.79"" S 117°38'13.95"" T",TBP
52.04.40014,Pulau Baturea,,"08°39'44.74"" S 117°49'57.22"" T",TBP
52.04.40015,Pulau Bedil,,"08°23'23.84"" S 117°04'26.70"" T",TBP
52.04.40016,Pulau Bungin,,"08°28'39.00"" S 116°59'42.00"" T",BP
52.04.40017,Pulau Burung,,"08°26'39.79"" S 117°02'11.73"" T",TBP
52.04.40018,Pulau Dangar Ode,,"08°25'31.38"" S 117°37'57.09"" T",TBP
52.04.40019,Pulau Dangar Rea,,"08°25'48.40"" S 117°39'18.06"" T",TBP
52.04.40020,Pulau Dempu,,"08°34'53.86"" S 117°50'08.00"" T",TBP
