K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75.02.02.2007,,,,,,7 Jatimulya,,
75.02.02.2008,,,,,,8 Suka Mulya,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.02.2009,,,,,,9 Sari Tani,,
75.02.02.2010,,,,,,10 Dimito,,
75.02.02.2011,,,,,,11 Tanjung Harapan,,
75.02.02.2012,,,,,,12 Raharja,,
75.02.02.2013,,,,,,13 Trirukun,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.02.2014,,,,,,14 Dulohupa,,
75.02.03,,,,3Dulupi,-,8,,
75.02.03.2001,,,,,,1 Dulupi,,
75.02.03.2002,,,,,,2 Tabongo,,
75.02.03.2003,,,,,,3 Kotaraja,,
75.02.03.2004,,,,,,4 Polohungo,,
75.02.03.2005,,,,,,5 Pangi,,
75.02.03.2006,,,,,,6 Tangga Jaya,,
75.02.03.2007,,,,,,7 Tanah Putih,,
75.02.03.2008,,,,,,8 Tangga Barito,,
75.02.04,,,,4Tilamuta,-,12,,
75.02.04.2001,,,,,,1 Limbato,,
75.02.04.2002,,,,,,2 Piloliyanga,,
75.02.04.2003,,,,,,3 Ayuhulalo,,
75.02.04.2004,,,,,,4 Hungayonaa,,
75.02.04.2005,,,,,,5 Modelomo,,
75.02.04.2006,,,,,,6 Pentadu Barat,,
75.02.04.2007,,,,,,7 Pentadu Timur,,
75.02.04.2008,,,,,,8 Bajo,,
75.02.04.2009,,,,,,9 Mohungo,,
75.02.04.2010,,,,,,10 Lahumbo,,
75.02.04.2011,,,,,,11 Lamu,,
,,,,,,Tutulo,,Menjadi wil. Kec. Batumoita
,,,,,,Botumoito,,Menjadi wil. Kec. Batumoita
,,,,,,Hutamonu,,Menjadi wil. Kec. Batumoita
,,,,,,Tapadaa,,Menjadi wil. Kec. Batumoita
,,,,,,Paloameme,,Menjadi wil. Kec. Batumoita
,,,,,,Potanga,,Menjadi wil. Kec. Batumoita
75.02.04.2018,,,,,,12 Tenilo,,
75.02.05,,,,5Mananggu,-,9,,
75.02.05.2001,,,,,,1 Tabulo,,
75.02.05.2002,,,,,,2 Kaaruyan,,
75.02.05.2003,,,,,,3 Salilama,,
