Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.29.40071,Pulau Salaoge,,"06°55'56.20"" S 115°26'07.66"" T",TBP
35.29.40072,Pulau Salaor,,"06°56'46.06"" S 115°26'00.37"" T",TBP
35.29.40073,Pulau Salaor Dua,,"06°57'31.40"" S 115°26'14.78"" T",TBP
35.29.40074,Pulau Salarangan,,"06°56'11.56"" S 115°38'11.58"" T",BP
35.29.40075,Pulau Salubar,,"07°03'29.32"" S 115°47'51.03"" T",TBP
35.29.40076,Pulau Saobi,,"06°59'39.56"" S 115°27'04.44"" T",BP
35.29.40077,Pulau Sapapan,,"06°58'47.07"" S 115°24'47.00"" T",TBP
35.29.40078,Pulau Sapares,,"06°55'56.34"" S 115°23'02.31"" T",TBP
35.29.40079,Pulau Sapeken,,"07°00'22.56"" S 115°42'29.44"" T",BP
35.29.40080,Pulau Sapinggan,,"07°07'34.47"" S 115°45'58.75"" T",BP
35.29.40081,Pulau Sapudi,,"07°06'39.56"" S 114°19'47.44"" T",BP
35.29.40082,Pulau Sarang,,"07°00'14.99"" S 115°35'47.32"" T",TBP
35.29.40083,Pulau Saredeng Besar,,"07°02'10.56"" S 115°48'50.44"" T",BP
35.29.40084,Pulau Saredeng Kecil,,"07°03'27.15"" S 115°48'04.67"" T",BP
35.29.40085,Pulau Sarok,,"07°04'26.91"" S 114°34'37.48"" T",TBP
35.29.40086,Pulau Saseel,,"07°05'35.56"" S 115°45'27.44"" T",BP
35.29.40087,Pulau Saular,,"06°56'01.56"" S 115°44'54.44"" T",BP
35.29.40088,Pulau Saur,,"07°03'23.08"" S 115°39'28.83"" T",BP
35.29.40089,Pulau Sepangkur Besar,,"07°03'07.39"" S 115°37'35.10"" T",BP
35.29.40090,Pulau Sepangkur Kecil,,"07°02'33.63"" S 115°36'10.27"" T",BP
35.29.40091,Pulau Sepanjang,,"07°10'35.56"" S 115°49'24.44"" T",BP
35.29.40092,Pulau Sitabok,,"06°57'52.84"" S 115°42'32.19"" T",BP
35.29.40093,Pulau Sitangis,,"06°57'45.89"" S 115°18'27.36"" T",TBP
35.29.40094,Pulau Socce,,"07°07'40.48"" S 114°35'00.03"" T",TBP
35.29.40095,Pulau Taboklinto,,"07°06'43.98"" S 115°45'50.60"" T",TBP
35.29.40096,Pulau Tabokraba,,"07°08'20.30"" S 115°50'19.85"" T",TBP
35.29.40097,Pulau Talaga,,"06°56'54.82"" S 115°29'32.44"" T",TBP
35.29.40098,Pulau Talango Aeng,,"07°04'51.14"" S 114°38'51.28"" T",BP
35.29.40099,Pulau Talango Tengah,,"07°05'50.07"" S 114°41'00.93"" T",TBP
35.29.40100,Pulau Talango Timur,,"07°06'22.30"" S 114°41'58.99"" T",TBP
35.29.40101,Pulau Talengkis Besar,,"06°47'40.29"" S 115°47'56.42"" T",TBP
35.29.40102,Pulau Talengkis Kecil,,"06°47'47.80"" S 115°47'55.07"" T",TBP
35.29.40103,Pulau Tanjungpelalang,,"06°58'36.89"" S 115°17'34.66"" T",TBP
35.29.40104,Pulau Tanjungtogotogo Dua,,"06°55'49.67"" S 116°15'16.69"" T",TBP
35.29.40105,Pulau Tanjungtogotogo Satu,,"06°55'58.86"" S 116°15'41.08"" T",TBP
35.29.40106,Pulau Tarajje,,"06°57'07.21"" S 115°24'55.08"" T",TBP
35.29.40107,Pulau Tarunggu Besar,,"07°08'39.48"" S 115°50'30.73"" T",TBP
35.29.40108,Pulau Tarunggu Kecil,,"07°08'31.15"" S 115°50'31.84"" T",TBP
35.29.40109,Pulau Tembing Macan,,"07°00'50.21"" S 115°30'06.89"" T",TBP
35.29.40110,Pulau Timunan,,"06°33'42.77"" S 115°32'42.52"" T",TBP
