Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.09.40422,Pulau Tamentak,,"00°28'01.89"" S 121°42'06.67"" T",TBP
72.09.40423,Pulau Tandaka,,"00°26'10.00"" S 122°06'41.00"" T",TBP
72.09.40424,Pulau Tangkejeng,,"00°15'45.00"" S 122°09'06.99"" T",TBP
72.09.40425,Pulau Tangkiyan,,"00°20'35.99"" S 121°52'52.00"" T",BP
72.09.40426,Pulau Tarigangga,,"00°24'12.01"" S 121°48'45.22"" T",
72.09.40427,Pulau Taule,,"00°15'42.99"" S 122°07'14.99"" T",TBP
72.09.40428,Pulau Taupan,,"00°35'21.00"" S 121°37'37.99"" T",BP
72.09.40429,Pulau Tende Dua,,"00°30'31.87"" S 121°45'51.67"" T",TBP
72.09.40430,Pulau Tende Satu,,"00°30'33.29"" S 121°45'42.44"" T",TBP
72.09.40431,Pulau Tende Tiga,,"00°30'28.00"" S 121°46'05.99"" T",TBP
72.09.40432,Pulau Tengah,,"00°20'35.00"" S 122°07'45.99"" T",TBP
72.09.40433,Pulau Tenggong,,"00°25'52.00"" S 122°06'40.00"" T",TBP
72.09.40434,Pulau Tibo Dua,,"00°30'25.76"" S 121°45'19.54"" T",TBP
72.09.40435,Pulau Tibo Satu,,"00°30'28.00"" S 121°45'16.99"" T",TBP
72.09.40436,Pulau Tibo Tiga,,"00°30'24.79"" S 121°45'23.00"" T",TBP
72.09.40437,Pulau Tikolobuaya,,"00°24'41.12"" S 121°50'14.37"" T",TBP
72.09.40438,Pulau Tilupang,,"00°19'51.35"" S 121°54'11.94"" T",TBP
72.09.40439,Pulau Timbokah,,"00°26'59.79"" S 122°05'29.31"" T",TBP
72.09.40440,Pulau Timpo'O,,"00°20'26.77"" S 121°53'07.42"" T",TBP
72.09.40441,Pulau Timpusu,,"00°26'06.00"" S 122°04'58.00"" T",TBP
72.09.40442,Pulau Tina Polang,,"00°28'14.95"" S 121°43'17.73"" T",
72.09.40443,Pulau Tingaru Barat,,"00°20'24.20"" S 121°52'51.21"" T",TBP
72.09.40444,Pulau Tingaru Timur,,"00°20'26.00"" S 121°52'54.95"" T",TBP
72.09.40445,Pulau Tinopolan Dua,,"00°30'33.99"" S 121°45'14.00"" T",TBP
72.09.40446,Pulau Tinopolan Satu,,"00°30'41.61"" S 121°44'50.59"" T",TBP
72.09.40447,Pulau Tira,,"00°24'18.42"" S 121°49'31.72"" T",TBP
72.09.40448,Pulau Tiung,,"00°25'15.47"" S 122°06'10.19"" T",TBP
72.09.40449,Pulau Tjo,,"00°15'39.76"" S 122°08'45.69"" T",TBP
72.09.40450,Pulau Togean,,"00°23'19.00"" S 121°57'45.00"" T",BP
72.09.40451,Pulau Togopi,,"00°25'50.99"" S 122°04'41.99"" T",TBP
72.09.40452,Pulau Tokogondi,,"00°25'25.91"" S 121°59'14.49"" T",TBP
72.09.40453,Pulau Toku,,"00°26'16.02"" S 121°45'54.78"" T",
72.09.40454,Pulau Tokulo,,"00°25'31.00"" S 122°07'32.00"" T",TBP
72.09.40455,Pulau Tombolang,,"00°26'40.99"" S 121°55'26.00"" T",BP
72.09.40456,Pulau Tondo,,"00°20'48.99"" S 121°50'20.00"" T",TBP
72.09.40457,Pulau Tondongi Dua,,"00°31'01.82"" S 121°40'00.65"" T",TBP
72.09.40458,Pulau Tondongi Empat,,"00°31'04.95"" S 121°39'58.81"" T",TBP
72.09.40459,Pulau Tondongi Enam,,"00°31'16.34"" S 121°40'00.89"" T",TBP
72.09.40460,Pulau Tondongi Lima,,"00°31'11.15"" S 121°39'55.14"" T",TBP
72.09.40461,Pulau Tondongi Satu,,"00°31'07.98"" S 121°40'00.45"" T",TBP
