K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.05,KAB. BARITO UTARA,,,9,10,93,"9.984,808","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.05.01,,,,1Montallat,4,6,,
62.05.01.1001,,,,,1Montallat I,,,
62.05.01.1002,,,,,2Montallat II,,,
62.05.01.1003,,,,,3Tumpung Laung I,,,
62.05.01.1004,,,,,4Tumpung Laung II,,,
62.05.01.2005,,,,,,1 Sikan,,
62.05.01.2006,,,,,,2 Rubei,,
62.05.01.2007,,,,,,3 Pepas,,
62.05.01.2008,,,,,,4 Ruji,,
62.05.01.2009,,,,,,5 Paring Lahung,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.05.01.2010,,,,,,6 Kamawen,,
62.05.02,,,,2Gunung Timang,-,16,,
62.05.02.2001,,,,,,1 Malungai,,
62.05.02.2002,,,,,,2 Rarawa,,
62.05.02.2003,,,,,,3 Ketapang,,
62.05.02.2004,,,,,,4 Walur,,
62.05.02.2005,,,,,,5 Baliti,,
62.05.02.2006,,,,,,6 Majangkan,,
62.05.02.2007,,,,,,7 Kandui,,
62.05.02.2008,,,,,,8 Payang Ara,,
62.05.02.2009,,,,,,9 Jaman,,
62.05.02.2010,,,,,,10 Pelari,,
62.05.02.2011,,,,,,11 Sangkorang,,
62.05.02.2012,,,,,,12 Siwau,,
62.05.02.2013,,,,,,13 Tongka,,
62.05.02.2014,,,,,,14 Batu Raya I,,
62.05.02.2015,,,,,,15 Batu Raya II,,
62.05.02.2016,,,,,,16 Tapen Raya,,
62.05.03,,,,3Gunung Purei,-,11,,
62.05.03.2001,,,,,,1 Tanjung Harapan,,
62.05.03.2002,,,,,,2 Linon Besi I,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tgl 1 April
2016, Perbaikan nama sesuai Surat Pemprov Kalteng
411.1/369/Dis-PMD/IV/2017 hal Revisi Nama-Nama Desa dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
