Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
32.02,KAB. SUKABUMI,9,,
32.02.40001,Pulau Cipamungguan,,"07°22'50.56"" S 106°29'36.72"" T",
32.02.40002,Pulau Gotor,,"07°11'11.19"" S 106°25'03.81"" T",TBP
32.02.40003,Pulau Karang Beulah,,"07°14'46.06"" S 106°22'38.23"" T",TBP
32.02.40004,Pulau Karanghantu,,"07°12'31.40"" S 106°22'52.88"" T",TBP
32.02.40005,Pulau Kunti,,"07°11'03.06"" S 106°26'04.03"" T",TBP
32.02.40006,Pulau Mandra,,"07°10'53.00"" S 106°26'48.40"" T",TBP
32.02.40007,Pulau Manuk,,"07°11'02.88"" S 106°26'33.12"" T",TBP
32.02.40008,Pulau Manukratu,,"07°22'35.09"" S 106°29'16.80"" T",
32.02.40009,Pulau Pandanlaut,,"07°22'41.45"" S 106°29'24.03"" T",
32.03,KAB. CIANJUR,4,,
32.03.40001,Pulau Nusa Bunut,,"07°25'22.41"" S 106°47'40.64"" T",
32.03.40002,Pulau Nusa Bunut Kidul,,"07°25'32.17"" S 106°47'40.23"" T",
32.03.40003,Pulau Nusa Bunut Kulon,,"07°25'23.62"" S 106°47'37.30"" T",
32.03.40004,Pulau Nusa Citoe,,"07°24'52.53"" S 106°47'32.00"" T",
32.05,KAB. GARUT,2,,
32.05.40001,Pulau Karangganjor,,"07°44'19.46"" S 107°54'23.34"" T",TBP
32.05.40002,Pulau Karangkakapak,,"07°44'24.74"" S 107°55'08.39"" T",TBP
32.06,KAB. TASIKMALAYA,5,,
32.06.40001,Pulau Batukolotok,,"07°49'00.43"" S 108°17'54.61"" T",TBP (PPKT)
32.06.40002,Pulau Nusa Dua,,"07°48'06.19"" S 108°15'49.05"" T",
32.06.40003,Pulau Nusa Kolotok,,"07°49'07.64"" S 108°19'19.56"" T",
32.06.40004,Pulau Nusa Manuk,,"07°49'12.98"" S 108°19'21.62"" T",TBP (PPKT)
32.06.40005,Pulau Nusa Manuk,,"07°49'09.36"" S 108°19'20.63"" T",
32.12,KAB. INDRAMAYU,3,,
32.12.40001,Pulau Biawak,,"05°55'47.00"" S 108°22'48.00"" T",TBP
32.12.40002,Pulau Candikian,,"05°48'24.10"" S 108°27'18.79"" T",TBP
32.12.40003,Pulau Gosongtengah,,"05°52'06.71"" S 108°24'21.53"" T",TBP
32.18,KAB. PANGANDARAN,7,,
32.18.40001,Pulau Balekambang,,"07°46'57.97"" S 108°30'11.25"" T",TBP
32.18.40002,Pulau Batununggul,,"07°45'14.43"" S 108°30'23.61"" T",TBP
32.18.40003,Pulau Batupayung,,"07°46'31.55"" S 108°30'20.69"" T",TBP
32.18.40004,Pulau Batupayung Leutik,,"07°47'30.43"" S 108°29'54.69"" T",TBP
32.18.40005,Pulau Manggar,,"07°47'16.15"" S 108°30'02.78"" T",TBP
32.18.40006,Pulau Sebrotan,,"07°47'19.00"" S 108°30'01.00"" T",TBP
32.18.40007,Pulau Sodonggede,,"07°47'37.82"" S 108°29'48.08"" T",TBP
