K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.01.02.2034,,,,,,15 Pulau Sarak,,"Pemekaran sebagian Desa Rumbio Perda No.17/2011, Perbaikan nama
hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016, Perbaikan nama
hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen
Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2035,,,,,,16 Koto Tibun,,"Pemekaran sebagian Desa Padang Mutung Perda No.17/2011,
Perbaikan nama hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2036,,,,,,17 Ranah Singkuang,,"Pemekaran sebagian Desa Penyesawan Perda No.17/2011, Perbaikan
nama hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.01.03,,,,3Tambang,-,17,,
14.01.03.2001,,,,,,1 Tambang,,
14.01.03.2002,,,,,,2 Kuapan,,
14.01.03.2003,,,,,,3 Gobah,,
14.01.03.2004,,,,,,4 Teluk Kenidai,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2005,,,,,,5 Aursati,,
14.01.03.2006,,,,,,6 Padang Luas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2007,,,,,,7 Terantang,,
14.01.03.2008,,,,,,8 Kualu,,
14.01.03.2009,,,,,,9 Rimbo Panjang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2010,,,,,,10 Parit Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2011,,,,,,11 Kemang Indah,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2012,,,,,,12 Kualu Nenas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.03.2013,,,,,,13 Tarai Bangun,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
