K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.13,KAB. SUBANG,,,30,8,245,"2.165,548","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.13.01,,,,1Sagalaherang,-,7,,
,,,,,,Cipancar,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
,,,,,,Cikujang,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
32.13.01.2003,,,,,,1 Sukamandi,,
32.13.01.2004,,,,,,2 Cicadas,,
32.13.01.2005,,,,,,3 Sagalaherang Kidul,,
32.13.01.2006,,,,,,4 Dayeuh Kolot,,Perda No. 03/2007
,,,,,,Cijengkol,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
,,,,,,Ponggang,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
32.13.01.2009,,,,,,5 Leles,,
32.13.01.2010,,,,,,6 Curugagung,,
32.13.01.2011,,,,,,7 Sagalaherang Kaler,,
,,,,,,Talagasari,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
,,,,,,Cintamekar,,"Menjadi wil. Kec. Serangpanjang, Perda No.3/2007"
32.13.02,,,,2Cisalak,-,9,,
32.13.02.2001,,,,,,1 Cupunagara,,Perda No. 03/2007
32.13.02.2002,,,,,,2 Cimanggu,,
32.13.02.2003,,,,,,3 Gardusayang,,
32.13.02.2004,,,,,,4 Mayang,,
32.13.02.2005,,,,,,5 Sukakerti,,
,,,,,,Pasanggrahan,,"Menjadi wil. Kec. Kasomalang, Perda No. 3/2007"
32.13.02.2007,,,,,,6 Darmaga,,
32.13.02.2008,,,,,,7 Cisalak,,
,,,,,,Tenjolaya,,"Menjadi wil. Kec. Kasomalang, Perda No.3/2007"
,,,,,,Bojongloa,,"Menjadi wil. Kec. Kasomalang, Perda No.3/2007"
32.13.02.2011,,,,,,8 Cigadog,,
,,,,,,Sindangsari,,"Menjadi wil. Kec. Kasomalang, Perda No.3/2007"
,,,,,,Sukamelang,,"Menjadi wil. Kec. Kasomalang, Perda No.3/2007"
32.13.02.2014,,,,,,9 Pakuhaji,,
32.13.03,,,,3Subang,8,-,,
32.13.03.1001,,,,,1Parung,,,
32.13.03.1002,,,,,2Cigadung,,,
32.13.03.1003,,,,,3Pasirkareumbi,,,
32.13.03.1004,,,,,4Karanganyar,,,
32.13.03.1005,,,,,5Soklat,,,
,,,,,,,,
