K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
76.03.10.2004,,,,,,2 Tabang Barat,,
76.03.10.2005,,,,,,3 Masupu,,Perda No. 7/2004
76.03.10.2006,,,,,,4 Kalama,,Perda No. 7/2004
76.03.10.2007,,,,,,5 Bakadisura,,Perda No. 7/2004
76.03.10.2008,,,,,,6 Salukona,,Pemekaran sebagian wil Kel Tabang Perda No. 1/2013
76.03.11,,,,11Bambang,-,20,,Perda No.7/2004
76.03.11.2001,,,,,,1 Mokallang,,Perda No. 7/2004
76.03.11.2002,,,,,,2 Masoso,,Perda No. 7/2004
76.03.11.2003,,,,,,3 Saluassing,,Perda No. 7/2004
76.03.11.2004,,,,,,4 Salubulo,,Perda No. 7/2004
76.03.11.2005,,,,,,5 Salukadi,,Perda No. 7/2004
76.03.11.2006,,,,,,6 Salukepopok,,Perda No. 7/2004
76.03.11.2007,,,,,,7 Ulumambi Barat,,Perda No. 7/2004
76.03.11.2008,,,,,,8 Limbadebata,,Perda No. 7/2004
76.03.11.2009,,,,,,9 Tanete Tomba,,Perda No. 7/2004
76.03.11.2010,,,,,,10 Bambang,,Semula wil Kec Mambi
76.03.11.2011,,,,,,11 Rantelemo,,Semula wil Kec Mambi
76.03.11.2012,,,,,,12 Saludengen,,Semula wil Kec Mambi
76.03.11.2013,,,,,,13 Ulumambi,,Semula wil Kec Mambi
76.03.11.2014,,,,,,14 Bambang Timur,,Semula wil Kec Mambi
76.03.11.2015,,,,,,15 Minanga,,Semula wil Kec Mambi
76.03.11.2016,,,,,,16 Sikamase,,
76.03.11.2017,,,,,,17 Rantetarima,,Pemekaran sebagian wil Desa Saludengen Perda No. 1/2013
76.03.11.2018,,,,,,18 Salururu,,Pemekaran sebagian wil Desa Rantelemo Perda No. 1/2013
76.03.11.2019,,,,,,19 Salutabang,,Pemekaran sebagian wil Desa Mokallang Perda No. 1/2013
76.03.11.2020,,,,,,20 Balatana,,Pemekaran sebagian wil Desa Bambang Timur Perda No. 1/2013
76.03.12,,,,12Balla,-,8,,Perda No.7/2004
76.03.12.2001,,,,,,1 Balla,,Semula wil Kec Tanduk Kalua
76.03.12.2002,,,,,,2 Balla Barat,,Semula wil Kec Tanduk Kalua
76.03.12.2003,,,,,,3 Balla Satanetean,,Semula wil Kec Tanduk Kalua
76.03.12.2004,,,,,,4 Balla Tumuka,,Perda No. 7/2004
76.03.12.2005,,,,,,5 Sepakuan,,Perda No. 7/2004
76.03.12.2006,,,,,,6 Pidara,,Perda No. 7/2004
76.03.12.2007,,,,,,7 Bambapuang,,Pemekaran sebagian wil Desa Sepakuan Perda No. 1/2013
76.03.12.2008,,,,,,8 Balla Timur,,Pemekaran sebagian wil Desa Balla Perda No. 1/2013
76.03.13,,,,13Nosu,1,6,,Perda No.7/2004
76.03.13.1001,,,,,1Nosu,,,"Semula wil Kec Pana, Perubahan status"
76.03.13.2002,,,,,,1 Minanga,,Semula wil Kec Pana
76.03.13.2003,,,,,,2 Batupapan,,Semula wil Kec Pana
76.03.13.2004,,,,,,3 Masewwe,,Semula wil Kec Pana
