K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.18.08.2002,,,,,,2 Juwono,,"perbaikan nama Yuwono menjadi Juwono sesuai surat kepala dinas
PMD Kab. Nganjuk No. 141/580/411.307/2021 tgl 1 September 2021."
35.18.08.2003,,,,,,3 Bangsri,,
35.18.08.2004,,,,,,4 Kalianyar,,
35.18.08.2005,,,,,,5 Tanjung,,
35.18.08.2006,,,,,,6 Nglawak,,
35.18.08.2007,,,,,,7 Kepuh,,
35.18.08.2008,,,,,,8 Tembarak,,
35.18.08.2009,,,,,,9 Pelem,,
35.18.08.2010,,,,,,10 Kutorejo,,
35.18.08.1011,,,,,1Banaran,,,
35.18.08.2012,,,,,,11 Lambangkuning,,
35.18.08.2013,,,,,,12 Pandantoyo,,
35.18.08.2014,,,,,,13 Kudu,,
35.18.09,,,,9Patianrowo,-,11,,
35.18.09.2001,,,,,,1 Bukur,,
35.18.09.2002,,,,,,2 Babadan,,
35.18.09.2003,,,,,,3 Ngepung,,
35.18.09.2004,,,,,,4 Pisang,,
35.18.09.2005,,,,,,5 Lestari,,
35.18.09.2006,,,,,,6 Pecuk,,
35.18.09.2007,,,,,,7 Patianrowo,,
35.18.09.2008,,,,,,8 Pakuncen,,
35.18.09.2009,,,,,,9 Rowomarto,,
35.18.09.2010,,,,,,10 Ngrombot,,
35.18.09.2011,,,,,,11 Tirtobinangun,,
35.18.10,,,,10Baron,-,11,,
35.18.10.2001,,,,,,1 Sambiroto,,
35.18.10.2002,,,,,,2 Gebangkerep,,
35.18.10.2003,,,,,,3 Baron,,
35.18.10.2004,,,,,,4 Waung,,
35.18.10.2005,,,,,,5 Kemlokolegi,,
35.18.10.2006,,,,,,6 Kemaduh,,
35.18.10.2007,,,,,,7 Garu,,
35.18.10.2008,,,,,,8 Jekek,,
35.18.10.2009,,,,,,9 Katerban,,
35.18.10.2010,,,,,,10 Mabung,,
35.18.10.2011,,,,,,11 Jambi,,
35.18.11,,,,11Tanjunganom,2,14,,
35.18.11.2001,,,,,,1 Kedungombo,,
,,,,,,,,
