K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.02.18.2005,,,,,,5 Beringin Tinggi,,Semula wil. Kec. Jangkat
15.02.18.2006,,,,,,6 Pematang Pauh,,Semula wil. Kec. Jangkat
15.02.18.2007,,,,,,7 Rantau Suli,,Semula wil. Kec. Jangkat
15.02.18.2008,,,,,,8 Gedang,,Semula wil. Kec. Jangkat
,,,,,,Koto Tapus,,"Berubah nama menjadi Desa Jangkar dengan desa yang sama Perda
No. 7/2008"
15.02.18.2010,,,,,,9 Koto Baru,,PMD
15.02.18.2011,,,,,,10 Tanjung Benuang,,PMD
15.02.18.2012,,,,,,11 Jangkat,,"PMD, Perubahan nama Desa Jangkar sesuai Perda No. 7/2008"
15.02.18.2013,,,,,,12 Tanjung Alam,,PMD
15.02.18.2014,,,,,,13 Kabu,,"Pemekaran sebagian Desa Pematang Pauh, Perda No. 9/2012"
15.02.18.2015,,,,,,"14 Simpang Talang
Tembago",,"Pemekaran sebagian Desa Talang Tembago, Perda No. 9/2012"
15.02.19,,,,19Renah Pamenang,-,4,,"Perda No. 6/2008, Surat Gubernur No. 188.342/1536/IV/Hkm, Tgl 11
Juni 2009"
15.02.19.2001,,,,,,1 Meranti,,Semula wil. Kec. Pamenang
15.02.19.2002,,,,,,2 Bukit Bungkul,,Semula wil. Kec. Pamenang
15.02.19.2003,,,,,,3 Rasau,,Semula wil. Kec. Pamenang
15.02.19.2004,,,,,,4 Lantak Seribu,,Semula wil. Kec. Pamenang
15.02.20,,,,20Pamenang Selatan,-,4,,"Perda No. 6/2008, Surat Gubernur No. 188.342/1536/IV/Hkm, Tgl 11
Juni 2009"
15.02.20.2001,,,,,,1 Tambang Emas,,Semula wil. Kec. Pamenang
15.02.20.2002,,,,,,2 Tanjung Benuang,,Semula wil. Kec. Pamenang
15.02.20.2003,,,,,,3 Pulau Bayur,,Semula wil. Kec. Muara Siau
15.02.20.2004,,,,,,4 Selango,,Semula wil. Kec. Muara Siau
15.02.21,,,,21Margo Tabir,-,6,,"Perda No. 6/2008, Surat Gubernur No. 188.342/1536/IV/Hkm, Tgl 11
Juni 2009"
15.02.21.2001,,,,,,1 Tanjung Rejo,,Semula wil. Kec. Tabir
15.02.21.2002,,,,,,2 Sumber Agung,,Semula wil. Kec. Tabir
15.02.21.2003,,,,,,3 Suko Rejo,,Semula wil. Kec. Tabir
15.02.21.2004,,,,,,4 Sido Rukun,,Semula wil. Kec. Tabir
15.02.21.2005,,,,,,5 Lubuk Bumbun,,Semula wil. Kec. Tabir
15.02.21.2006,,,,,,6 Tegal Rejo,,PMD
15.02.22,,,,22Tabir Lintas,-,5,,"Perda No. 6/2008, Surat Gubernur No. 188.342/1536/IV/Hkm, Tgl 11
Juni 2009"
15.02.22.2001,,,,,,1 Tambang Baru,,Semula wil. Kec. Tabir
15.02.22.2002,,,,,,2 Sido Lego,,Semula wil. Kec. Tabir
15.02.22.2003,,,,,,3 Mensango,,"Semula wil. Kec. Tabir, Perubahan nama Desa Sido Makmur sesuai
Perda No. 7/2008"
15.02.22.2004,,,,,,4 Koto Baru,,Semula wil. Kec. Tabir
15.02.22.2005,,,,,,5 Sido Harjo,,PMD
15.02.23,,,,23Tabir Barat,-,14,,"Perda No. 6/2008, Surat Gubernur No. 188.342/1536/IV/Hkm, Tgl 11
Juni 2009"
,,,,,,,,
