K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.07,KAB. SUMBAWA BARAT,,,8,7,58,"1.743,580","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.07.01,,,,1Jereweh,-,4,,
52.07.01.2001,,,,,,1 Goa,,
52.07.01.2002,,,,,,2 Belo,,
52.07.01.2003,,,,,,3 Beru,,
,,,,,,Maluk,,"Menjadi wil. Kec. Maluk, Perda No. 6/2007"
,,,,,,Benete,,"Menjadi wil. Kec. Maluk, Perda No. 6/2007"
,,,,,,Mantun,,"Menjadi wil. Kec. Maluk, Perda No. 6/2007"
,,,,,,Bukit Damai,,"Menjadi wil. Kec. Maluk, Perda No. 6/2007"
,,,,,,Pasir Putih,,"Menjadi wil. Kec. Maluk, Perda No. 6/2007"
52.07.01.2009,,,,,,4 Dasan Anyar,,
52.07.02,,,,2Taliwang,7,9,,
52.07.02.2001,,,,,,1 Labuhan Lalar,,
,,,,,,Kalimantong,,"Menjadi wil. Kec. Brang Ene, Perda No. 5/2007"
,,,,,,Mura,,"Menjadi wil. Kec. Brang Ene, Perda No. 5/2007"
52.07.02.1004,,,,,1Menala,,,Menjadi Kel. Perda No. 9/2007
52.07.02.1005,,,,,2Kuang,,,Menjadi Kel. Perda No. 8/2007
52.07.02.1006,,,,,3Bugis,,,Menjadi Kel. Perda No. 12/2007
52.07.02.1007,,,,,4Dalam,,,Menjadi Kel. Perda No. 11/2007
52.07.02.1008,,,,,5Sampir,,,Menjadi Kel. Perda No. 10/2007
52.07.02.2009,,,,,,2 Lalar Liang,,
52.07.02.2010,,,,,,3 Labuhan Kertasari,,
52.07.02.2011,,,,,,4 Seloto,,
52.07.02.1012,,,,,6Telaga Bertong,,,Perda No. 13/2007
52.07.02.2013,,,,,,5 Tamekan,,
52.07.02.2014,,,,,,6 Banjar,,
52.07.02.2015,,,,,,7 Batu Putih,,
,,,,,,Manemeng,,"Menjadi wil. Kec. Brang Ene, Perda No. 5/2007"
,,,,,,Lampok,,"Menjadi wil. Kec. Brang Ene, Perda No. 5/2007"
,,,,,,Mujahiddin,,"Perbup No. 274/2006, menjadi wil. Kec. Brang Ene, Perda No. 5/2007"
52.07.02.1019,,,,,7Arab Kenangan,,,Pemekaran Kel. Dalam Perda No. 17/2010
52.07.02.2020,,,,,,8 Sermong,,Pemekaran Kelurahan Menala Pemda No. 4/2011
52.07.02.2021,,,,,,9 Lamunga,,"Pemekaran dari Desa Batu Putih ; Perda Kab. Sumbawa Barat No. 16
Tahun 2019 tentang Pembentukan Desa Lamunga Kecamatan
Taliwang Kabupate Sumbawa Barat"
52.07.03,,,,3Seteluk,-,10,,
,,,,,,,,
