K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.04.17.2015,,,,,,15 Patikal Lama,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.17.2016,,,,,,16 Muara Empayang,,
16.04.17.2017,,,,,,17 Lubuk Kute,,
16.04.17.2018,,,,,,18 Patikal Baru,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.17.2019,,,,,,19 Gedung Agung,,
16.04.17.2020,,,,,,20 Babat Lama,,
16.04.17.2021,,,,,,21 Tanda Raja,,
16.04.17.2022,,,,,,22 Muara Danau,,
16.04.17.2023,,,,,,23 Sendawar,,
16.04.17.2024,,,,,,24 Lubuk Layang Ilir,,
16.04.17.2025,,,,,,25 Binjai,,
16.04.17.2026,,,,,,26 Lubuk Layang Ulu,,
16.04.17.2027,,,,,,27 Cempaka Sakti,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.17.2028,,,,,,28 Suka Harjo,,
16.04.17.2029,,,,,,29 Marga Mulya,,
16.04.17.2030,,,,,,30 Kencana Sari,,
16.04.17.2031,,,,,,31 Linggar Jaya,,
16.04.17.2032,,,,,,32 Purwaraja,,
,,,,,,Suka Makmur,,"Menjadi wil. Kec. Gumay Talang, Perda No. 7/2008"
16.04.18,,,,11Kikim Tengah,-,9,,Perda No. 7/2008 perub. atas Perda No. 17/2002
16.04.18.2001,,,,,,1 Sungai Laru,,
16.04.18.2002,,,,,,2 Muara Lingsing,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.18.2003,,,,,,3 Tanjung Baru,,
16.04.18.2004,,,,,,4 Kepala Siring,,
16.04.18.2005,,,,,,5 Maspura,,
16.04.18.2006,,,,,,6 Suka Raja,,
16.04.18.2007,,,,,,7 Tanjung Aur,,
16.04.18.2008,,,,,,8 Purbamas,,
16.04.18.2009,,,,,,9 Banyu Mas,,
16.04.19,,,,12Kikim Barat,-,19,,Perda No. 7/2008 perub. atas Perda No. 17/2002
16.04.19.2001,,,,,,1 Saung Naga,,
16.04.19.2002,,,,,,2 Penantian,,
16.04.19.2003,,,,,,3 Suka Merindu,,
16.04.19.2004,,,,,,4 Jajaran Baru,,
16.04.19.2005,,,,,,5 Wonorejo,,
16.04.19.2006,,,,,,6 Babatan Baru,,
16.04.19.2007,,,,,,7 Jajaran Lama,,
,,,,,,,,
