K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.10.05,,,,5Sembilan Koto,-,4,,
13.10.05.2001,,,,,,1 Silago,,Semula wil Kec. Pulau Punjung Perda No. 3/2008
13.10.05.2002,,,,,,2 Lubuak Karak,,Semula wil Kec. Pulau Punjung Perda No. 3/2008
13.10.05.2003,,,,,,"3 Koto Nan Empat
Dibawuh",,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.05.2004,,,,,,4 Banai,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.06,,,,6Timpeh,-,5,,
13.10.06.2001,,,,,,1 Timpeh,,Semula wil Kec. Sitiung Perda No. 3/2008
13.10.06.2002,,,,,,2 Taratak Tinggi,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.06.2003,,,,,,3 Tabek,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.06.2004,,,,,,4 Panyubarangan,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.06.2005,,,,,,5 Ranah Palabi,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.07,,,,7Koto Salak,-,5,,
13.10.07.2001,,,,,,1 Koto Salak,,Semula wil Kec. Koto Baru Perda No. 3/2008
13.10.07.2002,,,,,,2 Ampalu,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.07.2003,,,,,,3 Padukuan,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.07.2004,,,,,,4 Pulau Mainan,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.07.2005,,,,,,5 Simalidu,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.08,,,,8Tiumang,-,4,,
13.10.08.2001,,,,,,1 Tiumang,,Semula wil Kec. Koto Baru Perda No. 3/2008
13.10.08.2002,,,,,,2 Sungai Langkok,,Semula wil Kec. Koto Baru Perda No. 3/2008
13.10.08.2003,,,,,,3 Koto Beringin,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.08.2004,,,,,,4 Sipangkur,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.09,,,,9Padang Laweh,-,4,,
13.10.09.2001,,,,,,1 Padang Laweh,,Semula wil Kec. Koto Baru Perda No. 3/2008
13.10.09.2002,,,,,,2 Batu Rijal,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.09.2003,,,,,,3 Muaro Sopan,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.09.2004,,,,,,4 Sopan Jaya,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.10,,,,10Asam Jujuhan,-,5,,
13.10.10.2001,,,,,,1 Sungai Limau,,Semula wil Kec. Sungai Rumbai Perda No. 3/2008
13.10.10.2002,,,,,,2 Alahan Nan Tigo,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.10.2003,,,,,,3 Lubuk Besar,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.10.2004,,,,,,4 Tanjung Alam,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.10.2005,,,,,,5 Sinamar,,Nagari hasil pemekaran Perda No. 3/2008 - No. 4/2009
13.10.11,,,,11Koto Besar,-,7,,
13.10.11.2001,,,,,,1 Koto Besar,,Semula wil Kec. Sungai Rumbai Perda No. 3/2008
13.10.11.2002,,,,,,2 Koto Tinggi,,Semula wil Kec. Sungai Rumbai Perda No. 3/2008
13.10.11.2003,,,,,,3 Koto Gadang,,Semula wil Kec. Sungai Rumbai Perda No. 3/2008
13.10.11.2004,,,,,,4 Bonjol,,Pemekaran sebagian Kec. Sungai Rumbai Perda No. 3/2008
13.10.11.2005,,,,,,5 Abai Siat,,Pemekaran sebagian Kec. Sungai Rumbai Perda No. 3/2008
,,,,,,,,
